prot_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_542410.2,-3.5201000000000002,-2.9093999999999998,-2.006,-2.5008,-2.9724,-3.7279999999999998,-2.9901999999999997,-4.1096,-1.8753000000000002,-2.9104,-2.3723,-3.3994,0.26739999999999997,-2.4069,-2.1173,-1.0869,-0.34490000000000004,-0.8467,0.7603000000000001,-1.8917000000000002,-3.1256,-2.6564,-2.4353999999999996,-3.7972,-0.6597000000000001,-1.7035,-1.394,-0.4216,-2.2593,-0.21769999999999998,-0.9149,-0.8642000000000001,-1.5356999999999998,0.48130000000000006,0.18290000000000006,NA,NA,NA,NA,-1.0170000000000001,0.20620000000000002,-1.7139,0.7254,0.2129,-2.1433999999999997,-3.3316,-0.25240000000000007,-2.6556,-0.5248,-2.5519,-2.7241999999999997,-0.010599999999999943,-1.131,-1.6987,-2.3976,-1.5138,-1.7571,-0.6708000000000001,-0.7455999999999999,-0.5366,-1.0666000000000002,-1.5910000000000002,-1.0964999999999998,1.1199000000000001,-1.7166,-1.8671000000000002,-2.3703000000000003,-2.3601,-2.9673000000000003,-3.0404,-1.6078,-3.5467999999999997,-0.4868,-1.1449,-1.9931,-0.3292999999999999,-2.1729,-2.7496,-0.2873,-0.8962999999999999,-1.6774,-0.6892,-1.3872,-1.7071,-1.0716,-1.4929000000000001,1.2421,-0.7267,-7.4214,-8.6897,-2.1397,-5.8815,-1.3623999999999998,-1.0183999999999997,-1.1911,-4.1366,-3.5078,-3.0084999999999997,-3.7305,-3.5740999999999996,-1.2415
NP_003604.3,-0.7152000000000003,-0.28900000000000015,-2.0854,9.2563,8.0476,0.9043000000000001,-1.0356,2.8400000000000003,-0.49529999999999985,-1.956,6.4625,3.4777,4.6259999999999994,4.3523,2.8266999999999998,0.2716000000000003,5.5618,0.052200000000000024,0.30000000000000004,10.4361,1.1390000000000002,-1.7619000000000002,3.5409,4.0832,2.4363,6.4831,0.49649999999999994,1.0446,10.4358,1.1101999999999999,4.9287,6.8319,1.0109,7.0832999999999995,3.6009,0.9308999999999998,6.2942,-1.3175,-1.0832,2.4412000000000003,3.1428000000000003,3.5789,-0.4439000000000001,5.1279,0.258,-1.9856000000000003,4.8859,3.0343,2.7234,-0.7127000000000003,6.9833,1.4977999999999998,1.8382,2.0052000000000003,-0.6974000000000005,8.2477,1.6757999999999997,1.8470999999999997,3.4989999999999997,0.5867,-1.5682999999999998,9.1771,6.3447,4.231199999999999,4.9856,8.5324,-0.7236999999999996,4.8064,7.0369,9.5996,-3.7965,-3.4364,7.103899999999999,3.3099,1.9863,5.107900000000001,0.09370000000000012,5.7704,0.44930000000000003,3.6621,-1.1226,3.502,3.4835999999999996,3.3151,-2.3454999999999995,-0.07650000000000023,-1.6654,2.7146,2.6474,2.0379,5.618,1.2277,-1.6288999999999998,1.0351,-0.38149999999999995,4.1194999999999995,3.2837000000000005,6.1876999999999995,2.1393999999999997,0.8435000000000001,4.8807
NP_598000.2,-8.612,-4.6272,-4.6479,-4.507099999999999,-4.7447,-0.8204,-3.5502,-4.6434,-6.4152000000000005,-3.2185,-3.2461,-5.5644,-4.6325,-4.2293,-5.5541,-3.9936,-2.5559000000000003,-5.8771,-4.2539,-4.6295,-5.9356,-4.6056,-3.7158,-4.4178,-6.5685,-3.8061,-2.6243999999999996,-3.4486,-4.3667,-6.2132000000000005,-1.0214999999999999,-3.8982,-5.0831,-3.3077,-6.3547,-3.271,-3.1288,-6.1296,-3.1639,-4.8372,-4.4963,-4.5613,-4.1411999999999995,-4.9563,-5.112,-6.1754999999999995,0.11709999999999998,-3.2308,-5.026199999999999,-5.6713,-3.2987,-0.4906999999999997,-3.7606,-4.4368,-5.2747,-6.019,-4.9382,-4.085,-3.8950000000000005,-4.9968,-6.605,-5.4409,-3.4387999999999996,-4.8965,-6.830299999999999,-5.3465,-8.16,-5.003299999999999,-4.4778,-4.2219,-3.6528,-5.3858,1.2335,-5.5745,-2.0396,-2.3217,-5.6182,-4.2296,-5.0004,-3.7641999999999998,-3.13,-5.0977,-5.4582,-6.2707999999999995,-7.1240000000000006,-8.3416,-2.2718,-5.1838999999999995,-6.2884,-5.2631,-6.2476,-7.118600000000001,-6.5703,-4.0275,-4.5645,-1.5529,-3.2314,-3.5987,-4.4388,-4.8567,-3.5273000000000003
NP_001004019.1,-2.0529,-0.6166,-2.2523,-1.1228,0.1553,-0.61240000000000006,-0.8413999999999999,-1.2856,-4.0533,2.0066,-1.0001,-1.387,-0.9582999999999999,-1.2631,1.8526,-4.2419,1.4684,-0.7757000000000001,4.4711,-0.2298,-1.8053,-4.6482,0.7228,-1.1638000000000002,0.0499,2.3927,-0.33959999999999996,0.2611000000000001,1.6585,1.5148,-0.2188,3.7904,2.5193000000000003,-1.6667,-2.3435,3.4527,-1.6637999999999997,-4.1133,1.6332,0.6950000000000001,-1.0472000000000001,-0.21610000000000001,0.7802,1.6253,-0.23960000000000004,-1.408,0.2901,-0.6104999999999999,-0.08839999999999981,-2.4766,-2.7074,-0.636,0.15450000000000008,-0.34969999999999996,-0.4787,1.7368000000000001,-2.2218,-1.0424,-1.876,0.2065999999999999,-1.6062999999999998,-0.5035,1.7476,2.3003,-1.0422,1.7237,2.1717000000000004,0.12729999999999997,0.0866,2.8188,1.8952,-3.2523,0.36870000000000003,-2.175,0.6346,-0.8219,-3.2699,-0.9423,-1.3818000000000001,-1.4399,-3.2889,0.1434000000000002,0.015900000000000025,-2.8798999999999997,-0.21930000000000002,-1.5943,3.9947,-3.6155999999999997,-0.7666999999999999,-0.1632,-1.0576,-3.4703999999999997,-0.3911,0.6208999999999998,0.8321000000000001,-0.8529999999999999,-2.7756,1.1252,-3.4671,-3.254,-1.0723
NP_001989.2,-2.1939,-0.1698000000000004,-3.1288,-1.1891999999999998,1.6651,0.3328,-1.6678000000000002,0.050600000000000006,NA,NA,NA,NA,-5.1226,-1.0371000000000001,1.9742000000000002,-4.3703,NA,NA,NA,NA,NA,NA,NA,NA,0.4303000000000001,3.8481,-0.6742999999999999,-0.8718000000000001,1.8519999999999999,-0.2178,-0.491,4.1761,NA,-2.226,NA,2.7141,-8.9677,NA,6.1960999999999995,-0.23819999999999997,-0.9136,2.3449,2.9203,NA,NA,-0.9351,NA,0.22480000000000003,NA,-1.4340000000000002,-5.4754000000000005,1.1458,1.5752000000000002,-0.45230000000000004,-1.3157999999999999,2.7476000000000003,-0.6095999999999999,-1.3098,-0.08919999999999995,-1.4901,-1.3647,0.2703,3.0563,NA,NA,NA,NA,-2.5635,-0.8183,5.9657,6.7873,NA,-2.4085,0.7003999999999999,-0.0945999999999998,3.0636,-5.8045,-1.8646,-1.245,2.2558,-5.0574,-1.3409,-1.5663,-0.17090000000000005,-1.5224,-2.7975,6.1131,-3.6789000000000005,4.5657,-0.8434999999999999,2.7177000000000002,-3.0789999999999997,-3.6159,-1.3205999999999998,0.8446,-2.8994999999999997,-6.5092,0.37670000000000003,-5.5569999999999995,-4.3703,-4.9467
NP_001840.3,-3.5022,-2.3175,-3.2007000000000003,-3.8701,-2.4138,-4.5105,-1.6013000000000002,-1.6419,-5.0757,-1.2983,-1.1260999999999999,-0.2359000000000001,-3.0481,-5.7,-2.0977,-2.4681,1.0028000000000001,-5.7322,-0.3679,-3.9863,-4.2568,-0.7322000000000002,-3.9835000000000003,-1.5891000000000002,-4.7851,-0.5233,-1.0350000000000001,-2.1728,-0.9400999999999999,-3.2028,-3.4577999999999998,-0.1256,0.258,-5.2135,-2.8405,-3.2804,-3.7399000000000004,-5.395,-1.3644,-1.617,-2.0645,-0.663,-1.2577,0.6058,-2.4875000000000003,-3.843,0.73740000000000006,-0.4596,-1.9755,-3.8226999999999998,-0.7665000000000002,-3.2499,-3.5216,-1.9039000000000001,-4.6337,-3.1134,-5.5343,-1.5977999999999999,-0.2622,-0.8287,-3.7865,-2.0877,-0.17110000000000014,-1.064,-5.235099999999999,-1.6252,-3.4996,-1.0299,-4.2501999999999995,-1.0856000000000001,-1.9230000000000003,-8.0436,-0.4003,-2.6097,-2.3629,-1.0048,-3.7951,-4.1891,-3.5126,-5.0886,-3.2494,-1.0645,-0.6181000000000001,-4.4687,-3.1021,-2.6712,1.4017000000000002,-1.5444,-6.608,-1.3347,-4.1736,-7.3173,-0.5206999999999999,0.08729999999999993,-1.1903000000000001,-3.6349,-3.0515,-1.6635,-2.8671,-0.31420000000000003,-3.1958
NP_478054.2,-2.1181,-2.4486999999999997,-1.9147,-1.787,-2.7096999999999998,-2.0676,-2.2437,-1.734,-3.5077999999999996,0.033999999999999975,-2.9711,-1.6678000000000002,-4.2842,-2.7799,-9.322700000000001,-1.2238,NA,NA,NA,NA,-2.4863,-3.9995000000000003,-0.49609999999999993,-3.2292,NA,NA,NA,NA,-5.2957,-2.534,-2.9227,-3.6731,NA,NA,NA,-2.3919,-4.1251999999999995,-5.3123000000000005,-0.30679999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1460999999999997,-1.7610000000000001,-1.7854,-4.303,-0.7092,-0.4948,-1.945,0.37929999999999997,-1.0397,-3.711,-3.4679,-2.6144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6327,-1.8758,-0.7766,-1.3251,NA,NA,NA,NA,NA,NA,NA,NA,-2.9974999999999996,-2.5873,-1.4427999999999999,-2.4888,-6.035200000000001,-3.1948000000000003,-2.5474,-5.6063,-1.6803,-0.46670000000000034,-1.299,-0.7690000000000001,-4.4256,-4.275399999999999,-2.0918,-1.3786,-2.3148
NP_001002857.1,-5.3338,-2.2615,-2.9222,-4.8035,-3.6907,-0.9621,-3.3228999999999997,-1.815,-4.0507,-2.8238000000000003,-1.7785000000000002,-3.0050999999999997,-4.0920000000000005,-4.9149,-2.6749,-1.8246,-4.208,-2.3293,-3.0025,-3.3941,-4.2636,-3.1583,-4.8376,-4.6059,-5.3104,-2.0253,-2.5141,-5.0866,-3.3575999999999997,-4.783799999999999,-2.3956,-0.9206,-2.9501,-3.8899,-4.0694,-4.2435,-1.9216,-4.4342,-2.4783,-3.2640000000000002,-3.3856,-3.4181,-2.3834999999999997,-3.63,-2.0779,-3.9496000000000002,-1.3376,-2.0234,-2.5162999999999998,-3.2903000000000002,-2.08,-3.2317,-3.4819,-5.2125,-4.2518,-3.2395,-4.9099,-2.0509,-3.5268,-3.5371,-3.8349,-2.2919,-3.1153,-3.8955,-4.6983999999999995,-3.2131,-3.8013000000000003,-3.9455999999999998,-2.5748,-2.7952,-2.6496,-4.5405,-0.1159,-3.2118,-2.6802,-2.4112,-3.0343999999999998,-4.4313,-4.191000000000001,-4.331,-3.1233000000000004,-4.8100000000000005,-4.1437,-3.6954000000000002,-2.0112,-5.0628,-0.054400000000000004,-2.6799999999999997,-4.9048,-4.3382,-5.3858,-4.1164000000000005,-3.0107999999999997,-3.4491,-0.10170000000000012,-1.4085,-3.2279,-3.3533,-3.7441,-0.9302999999999999,-2.2635
NP_008977.1,-0.08210000000000006,0.38409999999999994,-1.1565,1.2847,0.5720000000000001,1.013,1.194,-0.4312999999999999,-2.048,-0.6686,0.8323,-0.49229999999999996,0.2284,0.6947,-1.1807,-0.46109999999999995,1.6271999999999998,-2.3609,2.2281999999999997,0.043399999999999994,0.8426,-0.00839999999999999,2.2946000000000004,0.7242,-1.0653000000000001,3.27,0.5896,2.0336000000000003,1.1943000000000001,0.9888999999999999,1.7776999999999998,1.2621,1.6063,0.1665,-1.0233,2.4073,2.3077,-3.5396,3.2927,0.3441,-1.7045,2.5999999999999996,-0.7553,0.9672999999999999,-0.28059999999999996,-1.1073,2.4617,1.0621,-0.6126,-1.2726,-0.4388,1.8782,-0.03310000000000013,-0.8214999999999999,-1.2755,1.0765,-1.231,0.2358,-0.3775,-0.7435999999999999,-0.10650000000000004,1.1677,2.6952,2.7336,0.32760000000000006,2.9916,-1.0097,1.5968,0.40199999999999997,3.0994,1.636,-2.6292999999999997,4.1841,-1.7278,-0.12179999999999996,0.795,-1.835,-0.5434,-1.4167999999999998,0.2933,-0.7402,2.888,2.0061,0.2705000000000001,0.26899999999999996,-0.4485,4.7368999999999994,-0.5615,-1.1398000000000001,-0.6292,-1.0632000000000001,-1.646,-1.0578,0.5324,-0.5189,0.3931,1.3180999999999998,2.0340000000000003,1.101,0.92,1.0373999999999999
NP_775733.3,-1.8307000000000002,-1.6593,-3.1007,-4.2812,-5.1627,-0.9871999999999999,-1.8264,-2.7302999999999997,-3.3393,-0.022499999999999964,-4.1513,-1.9567999999999999,-5.5501,-4.3075,-1.7997,-3.1491,-3.6386,-2.4142,-1.3964,-5.3846,-2.048,-0.5210000000000004,-3.541,-5.0301,-2.2873,-3.3615,-2.185,-3.0788,-4.3832,-4.2355,-6.6455,-3.7705,0.2945,-5.0457,-3.7588999999999997,-6.279999999999999,-4.9492,-3.4888,-1.9037,-2.1602,-3.7141,-3.1944999999999997,0.04380000000000006,-0.3727999999999998,-4.3933,0.7872999999999999,-2.2702,0.04179999999999995,-2.9865999999999997,-2.5564,-4.1673,-5.5241,-1.4377,-4.5035,-3.3078000000000003,-3.6363000000000003,-6.1636,-2.6872999999999996,-5.1463,-2.8305,-1.8380999999999998,-5.1376,-4.8683,-3.098,-2.8938,-2.0747,-2.105,-3.592,-3.2313,-2.5537,0.27549999999999986,-3.4367,-2.4052,-5.0024,-1.8481999999999998,-3.7333000000000003,-2.4089,-4.0559,-2.1954,-2.4756,-2.6837999999999997,-3.1939,-2.5091,-5.2311,-3.6258,-2.0907,0.36829999999999996,-3.3181000000000003,-4.4447,-2.1157000000000004,-4.2643,-6.4854,-0.8916000000000001,-1.9029,-0.6715,-3.4417,-3.7916999999999996,-1.1627,-3.5938,-3.4080000000000004,-4.2214
NP_001837.2,-4.0232,-1.5809000000000002,-2.6968,-2.6407,-3.3737,-2.5532,-1.0153999999999999,-1.7055,-3.3231,-1.7152,-2.0266,-1.8795000000000002,-2.6747,-2.7445,-3.5859,-3.2767,0.3711,-4.3539,-0.6270000000000001,-1.7067999999999999,-1.1172,-0.8336000000000001,-0.9751000000000001,-2.0308,-5.007,-0.5067999999999999,-0.6136,-1.4575,-2.5613,-2.72,-1.7572,-2.5506,-1.2006000000000001,-5.1468,-2.5036,-2.4541,-4.523199999999999,-5.2414000000000005,-0.636,-1.6185,-2.4081,-0.39440000000000003,-2.4705,-0.5377,-2.3247999999999998,-2.7569999999999997,0.6925,-0.7476,-4.2139,-3.1105,-3.9069,-2.2057,-2.6753,-2.3579,-4.4107,-3.6513,-3.9897,-1.8567999999999998,-0.2954,-1.6275,-3.1732,-2.517,-0.45840000000000003,-2.1026,-4.8645,-1.8517000000000001,-4.455500000000001,-2.1241,-2.9696,-2.5585,-2.0514,-4.9124,1.2217,-2.436,-0.8248,-2.8097000000000003,-4.8655,-4.2284,-2.9471999999999996,-2.2019,-0.8788,0.01539999999999997,-0.2691,-2.4434,-3.1126,-2.2491,3.4065,-0.9031,-5.5128,-2.8026999999999997,-3.0134,-4.681900000000001,-2.2149,-1.5732000000000002,-1.5304,-1.5309000000000001,-2.4771,-0.9868,-1.9190000000000003,-0.9828999999999999,-2.6129
NP_001842.3,-0.794,0.3651,-1.0556999999999999,2.0169,-3.2267,-3.0528,-1.5617,-4.5463000000000005,1.2865,-1.4266999999999999,0.51,-1.0306,-6.1961,-7.2181,-5.5242000000000004,-4.8735,-1.9175,0.5761999999999998,1.905,0.4401999999999999,NA,NA,NA,NA,-5.0367,-4.200699999999999,NA,-4.6489,0.7885,3.3796999999999997,-1.5855,-1.2436,NA,NA,NA,NA,NA,NA,NA,-1.0537,-2.5854,-0.3944000000000001,-1.0876,1.9388999999999998,-0.8316999999999999,-3.9733,-1.9311000000000003,NA,NA,NA,NA,-3.4415999999999993,-1.707,-1.7621,-1.2262,0.4033,-1.3052,1.2297,-1.7881,4.0778,-4.1637,1.833,6.0006,-2.5229,-3.2242,-1.5105,-0.7875,NA,NA,NA,NA,NA,-1.5606,-2.9338,0.4414999999999999,-3.0343,NA,NA,NA,NA,2.1568,0.4155,0.43209999999999993,0.404,NA,NA,NA,NA,1.2572999999999999,2.3968,4.0622,-0.9867000000000004,-0.6454,1.4918,-1.9747999999999999,-1.3463,-1.5794,-2.0939,-1.4789999999999999,-2.6048,-1.2078
NP_115921.2,-0.8666,1.7963000000000002,1.6768,4.1605,6.9141,-1.6768,4.6674999999999995,2.5047,-2.2578,-1.9918999999999998,4.718,2.1997999999999998,1.2396,1.0450000000000002,0.21540000000000004,-0.3448,4.7783,-1.4375999999999998,1.6446999999999998,4.2725,0.7053,-2.0688,6.0645,3.0763,4.8975,5.0252,1.5571,2.3962,4.4648,6.281899999999999,1.456,6.475999999999999,-0.599,4.5411,0.8374,6.3789,-0.27930000000000005,-3.1393,3.912,3.7238999999999995,2.2066999999999997,3.9721,0.5793999999999999,4.0194,-1.5404999999999998,-1.6849,1.7004,-2.6123,-0.37240000000000006,-1.44,5.7583,4.761,1.8196,4.3906,-1.7958999999999998,4.8503,1.214,-0.6248,6.089,0.4228000000000003,-1.4104,1.3862,3.7366,6.4233,1.7812000000000001,1.4073,-1.6363,2.1721,1.6887000000000003,2.6371000000000002,-1.0074,-2.606,5.7562999999999995,1.046,1.6254,1.8459999999999999,0.4881,1.4388,-1.9615,0.3802,1.2877999999999998,5.031000000000001,5.7628,1.7587,-0.5025999999999999,1.0357000000000003,2.3564,2.1576,3.3165000000000004,0.6323,0.4092,-1.3395000000000001,-2.6093,-1.9951999999999999,-2.5808,-2.1013,-2.8219000000000003,1.1055,2.8291,0.7403,3.6694999999999998
NP_003053.1,-3.9275,-2.2673,-1.7536,-5.607,-3.0932000000000004,-1.9909000000000001,-3.0008999999999997,-1.8385,-3.4452,-1.984,-2.9496000000000002,-2.9547999999999996,-3.2436,-2.6196,-5.3205,-2.5868,-2.5925000000000002,-2.7851999999999997,1.6279,-2.2183,-3.0151,-2.6406,-0.7486999999999999,-3.2961,-3.0956,-1.928,-2.1925999999999997,-2.5294999999999996,-2.8005,-1.5161,-4,-1.749,-0.6603000000000001,-3.3762999999999996,-4.5387,-4.3599,-3.2103,-4.7973,-0.5993999999999999,-0.8995,-2.7085,3.2436000000000003,-3.4266,-2.4371,-4.2148,-2.6559999999999997,-2.3651999999999997,-1.822,-0.27100000000000013,-3.1227,-2.8866,-2.4312,-1.3653,-2.3733,-2.6069,-2.891,-5.3519000000000005,-3.8798,-3.3867,-2.9669999999999996,-3.8592000000000004,-3.6229,-2.9770000000000003,-3.5303000000000004,-2.4049,-1.9835,-3.4265,-1.8127,-2.7183,-4.0043,0.5509999999999999,-3.9699,-3.5543,-3.1555,-0.8986000000000001,-3.2981,-3.6016999999999997,-5.206300000000001,-2.3099,-3.806,-4.47,-1.2399,-2.2445,-4.0432,-4.3869,-1.4460000000000002,1.2888000000000002,-2.3951,-4.0174,-1.5005,-1.4579,-4.2372,-2.4231,-0.5229000000000001,-1.4021,-3.5847,-3.0271,-3.5888999999999998,-4.2532,-4.3443000000000005,-2.637
NP_005132.2,-5.3913,-2.2063,-2.7882,-5.3118,-3.9341999999999997,-5.5216,-3.6446999999999994,-2.1394,-3.3256,-8.3598,-4.3077,-3.9935,-3.742,-3.3509,-3.0073999999999996,-5.0358,-0.3729,-2.1821,-1.1874999999999998,-1.2196,-4.225099999999999,-1.8155000000000001,0.017199999999999993,-2.4337,-2.8478,-1.9979,-2.0114,-1.2499,-4.5811,-2.1504,-4.7856000000000005,-4.6183,-2.3609,-5.1617,-2.9413,-3.2738,-4.8468,-3.4606000000000003,-5.1687,-2.2417,-5.2696000000000005,-3.5972,-7.849,-3.2081,-8.4766,-4.2352,-2.0062,-6.5440000000000005,-2.3756000000000004,-2.5657,-7.594899999999999,-4.117100000000001,-3.7637000000000005,-4.7942,-4.7367,-4.3088,-4.294,-2.2087000000000003,-1.9279,-3.2122,-8.11,-5.3454999999999995,-3.6666,-5.988499999999999,-3.9882999999999997,-4.1032,-3.8339,-1.3377000000000001,-3.7384,-4.9025,-4.6702,-6.5852,-1.2056,-4.4043,-4.6545,-2.8426,-3.1347,-4.705,-4.2931,-4.2788,-6.870900000000001,-1.5632,-3.5245,-1.7552,-4.7592,-3.4236999999999997,-2.5791,-4.2294,-7.2507,-2.5939,-1.2477999999999998,-7.083399999999999,-5.6457,-2.8783,-5.815799999999999,-4.0955,-1.2722,-3.1580000000000004,-3.8293999999999997,-3.6883,-2.1748
NP_000349.1,-1.8524,-1.1831999999999998,-0.49160000000000004,0.8648,2.1176,-1.0515,-1.7372,-0.11380000000000001,-0.2803,-0.4435,1.5341,-0.11060000000000003,-0.6109,0.11470000000000002,2.2104,-0.22660000000000002,-0.6145,2.0579,-0.40090000000000003,-1.4008999999999998,-1.5327,1.1444,-0.24269999999999997,-0.07180000000000003,-1.2290999999999999,3.5442,-1.0129,2.0066,-0.023400000000000004,1.2099,2.021,3.5428,0.10039999999999999,3.9494,-1.1214,2.2964,2.9504,-3.2476000000000003,2.501,-0.5603999999999999,-1.1705999999999999,-0.16390000000000005,-0.9286000000000001,1.4156,-0.5233,0.613,0.3407,-0.269,-1.1822,-0.4023,0.5174000000000001,0.9359,-0.9271999999999998,-0.9246000000000001,-0.6854,-0.7079999999999999,-1.1702,0.21899999999999986,2.0228,0.7334,-1.5664000000000002,0.5914,2.1627,0.7426999999999999,-0.7233,1.2056,-1.8847,0.1164,-0.9014,-0.005199999999999982,-1.4346,-3.1809,4.9759,-1.7862,-1.5791,-0.4225,-3.0291,-1.9955,-2.1452,0.4356,-5.7598,-0.3397999999999999,-0.7995000000000001,0.5158,2.4855,-3.5423,1.1239,-0.9816000000000001,-1.6378,1.238,-2.8004,-1.2902,-1.1613,-0.009199999999999986,-0.49560000000000004,-2.4091,4.22,2.2802000000000002,0.0881,-0.6052,-0.7193
NP_000497.1,-5.200200000000001,-1.7958999999999998,-2.7663,-3.0867,-4.2137,-4.3788,-2.0385999999999997,-3.0695,-3.8098,-3.9741999999999997,-3.1134,-4.8864,-1.7913999999999999,-2.4841,-1.4378,-5.3151,0.2944,-2.4575,1.1181999999999999,-0.9596,-3.1803999999999997,-3.9434,-0.8016999999999999,-1.6164,-3.1753,-1.7482,-2.4687,-1.4349,-4.5657,-1.4122,-3.4202000000000004,-5.1983,-1.9209999999999998,-3.5423,-3.8388,-2.1908,-4.5575,-3.996,-2.1783,-0.5864,-3.8701,-1.8348,-5.7069,-1.4834,-5.2481,-4.785,-0.5889,-3.9606000000000003,-2.1047000000000002,-3.0547999999999997,-6.4628,-3.6297,-1.1416000000000002,-4.2347,-4.7644,-4.6913,-3.202,-2.9208,-1.8851,-2.1578,-7.393000000000001,-6.419499999999999,-2.5047,-5.0639,-3.932,-1.5713,-4.2428,-1.9851,-2.6769,-3.3479,-2.8994,-5.9292,-1.0581,-2.9812,-3.7085999999999997,-4.041,-3.2278000000000002,-4.661,-3.0065999999999997,-4.4605999999999995,-4.0167,-2.1358,-2.3724999999999996,-1.0771,-3.8389,-3.7237999999999998,-1.5055,-2.5492,-8.1948,-2.3623000000000003,-2.4585,-5.7314,-2.7904,-1.0541999999999998,-3.1122,-3.4735,-2.0903,-1.3328,-3.5945,-3.8252,-4.117
NP_001120.3,-3.1677999999999997,-2.4552,-2.5935,-0.23349999999999999,4.1578,-1.0245000000000002,-0.5761000000000001,-0.030799999999999994,-0.5320999999999999,-0.010899999999999993,-2.0841000000000003,-0.4892,0.03190000000000001,0.1776,-0.5459999999999999,-3.1802,-0.0685,-0.261,0.6899,0.8064,-2.3053,-2.4858000000000002,1.7004000000000001,0.2675,-0.18169999999999997,2.8044000000000002,-0.3549,-1.6032,-0.6907000000000001,1.5568,0.01200000000000001,2.4935,-1.4306,2.0896999999999997,-1.8523,2.4262000000000006,-1.7536999999999998,-3.5439000000000003,-0.27090000000000003,-0.638,-2.3824,0.4756,-0.10159999999999998,0.5611999999999999,-3.1871,-0.8031999999999999,1.2734999999999999,-1.4258000000000002,-1.1966,-2.569,-0.9823999999999999,1.0732,-0.3922000000000001,0.4338,-1.4573,-2.7522,-0.12179999999999999,-1.2085,0.07410000000000005,-1.1401999999999999,-3.2882,0.30850000000000005,-0.1724,2.0617,-1.8632,0.7591,0.18599999999999994,-0.4987,-0.6705,0.9055,-0.42779999999999996,-2.3504,1.8195999999999999,-2.6342,-0.1681,-2.9343000000000004,-4.3384,0.3911000000000001,-0.7948999999999999,-0.7626999999999999,0.16779999999999995,0.34640000000000004,0.20539999999999992,-1.3905,-1.8483,-2.1036,2.974,-1.3236,-1.3273,-0.6576000000000001,-0.6482,-1.7243,-3.2826,-0.7856999999999998,-1.4762,-1.4778000000000002,-2.7984,0.4132,-1.0859999999999999,-1.6789,-0.7207
NP_115618.3,-2.8482000000000003,-1.2547000000000001,-1.2877,-1.7446,-2.5491,-0.5732999999999999,-2.0875,-0.15269999999999984,-0.732,-1.9982,-2.1138,-1.7190999999999999,-1.0441,-0.7523,-0.6007,-0.8956,0.8153999999999999,-0.7242,-1.9096,-1.3761999999999999,-1.7585,-1.9228,-1.3535,-0.47800000000000004,-2.7153,-0.8616999999999999,-0.7961,-0.8802,-1.9714999999999998,-1.1562999999999999,-1.7097,-0.8489,-0.4173,-2.1131,-1.7977,-2.7459000000000002,-2.1146000000000003,-3.5831,-0.8329,-2.4149000000000003,-0.8216,-0.31909999999999994,-2.2827,-1.4835,-1.7673,-2.5608,-0.471,-0.6628000000000001,-2.8202,-2.8852,-1.8157,-2.1932,-1.8673,-2.2766,-2.9164,-2.1532999999999998,-1.647,-0.5213,-1.6087,-0.39580000000000004,-1.5601,-1.2217,-1.4344999999999999,-1.6332,-2.9356,0.20799999999999996,-1.8487999999999998,-0.9630000000000001,-0.3869,-0.5375000000000001,-0.9818,-2.7677,-0.3732,-0.8631,-2.8922,-0.7829999999999999,-1.4247999999999998,-1.4586999999999999,-2.2454,-0.6234,0.75,-0.2487,-1.9292,-1.4192,-1.3371,-1.8796,-0.7362,-1.7326000000000001,-0.5157,-1.7356,-0.2679,-1.3338,-1.8028,-1.9889999999999999,-2.508,-0.1485,-1.5124,-1.1440000000000001,-1.5327,-0.9815,-1.1831
