nodes,C3L.00001_mem,C3L.00001_trx,C3L.00009_mem,C3L.00009_trx,C3L.00080_mem,C3L.00080_trx,C3L.00083_mem,C3L.00083_trx,C3L.00093_mem,C3L.00093_trx,C3L.00094_mem,C3L.00094_trx,C3L.00095_mem,C3L.00095_trx,C3L.00140_mem,C3L.00140_trx,C3L.00144_mem,C3L.00144_trx,C3L.00263_mem,C3L.00263_trx,C3L.00279_mem,C3L.00279_trx,C3L.00368_mem,C3L.00368_trx,C3L.00412_mem,C3L.00412_trx,C3L.00422_mem,C3L.00422_trx,C3L.00510_mem,C3L.00510_trx,C3L.00604_mem,C3L.00604_trx,C3L.00893_mem,C3L.00893_trx,C3L.00913_mem,C3L.00913_trx,C3L.00973_mem,C3L.00973_trx,C3L.01330_mem,C3L.01330_trx,C3L.01632_mem,C3L.01632_trx,C3L.01682_mem,C3L.01682_trx,C3L.01683_mem,C3L.01683_trx,C3L.01889_mem,C3L.01889_trx,C3L.01890_mem,C3L.01890_trx,C3L.01924_mem,C3L.01924_trx,C3L.02219_mem,C3L.02219_trx,C3L.02345_mem,C3L.02345_trx,C3L.02348_mem,C3L.02348_trx,C3L.02350_mem,C3L.02350_trx,C3L.02365_mem,C3L.02365_trx,C3L.02508_mem,C3L.02508_trx,C3L.02549_mem,C3L.02549_trx,C3N.00167_mem,C3N.00167_trx,C3N.00169_mem,C3N.00169_trx,C3N.00175_mem,C3N.00175_trx,C3N.00180_mem,C3N.00180_trx,C3N.00199_mem,C3N.00199_trx,C3N.00203_mem,C3N.00203_trx,C3N.00217_mem,C3N.00217_trx,C3N.00223_mem,C3N.00223_trx,C3N.00293_mem,C3N.00293_trx,C3N.00433_mem,C3N.00433_trx,C3N.00546_mem,C3N.00546_trx,C3N.00547_mem,C3N.00547_trx,C3N.00549_mem,C3N.00549_trx,C3N.00550_mem,C3N.00550_trx,C3N.00551_mem,C3N.00551_trx,C3N.00552_mem,C3N.00552_trx,C3N.00556_mem,C3N.00556_trx,C3N.00559_mem,C3N.00559_trx,C3N.00560_mem,C3N.00560_trx,C3N.00572_mem,C3N.00572_trx,C3N.00574_mem,C3N.00574_trx,C3N.00578_mem,C3N.00578_trx,C3N.00579_mem,C3N.00579_trx,C3N.00580_mem,C3N.00580_trx,C3N.00704_mem,C3N.00704_trx,C3N.00737_mem,C3N.00737_trx,C3N.00738_mem,C3N.00738_trx,C3N.00959_mem,C3N.00959_trx,C3N.01016_mem,C3N.01016_trx,C3N.01021_mem,C3N.01021_trx,C3N.01023_mem,C3N.01023_trx,C3N.01024_mem,C3N.01024_trx,C3N.01030_mem,C3N.01030_trx,C3N.01071_mem,C3N.01071_trx,C3N.01072_mem,C3N.01072_trx,C3N.01405_mem,C3N.01405_trx,C3N.01410_mem,C3N.01410_trx,C3N.01413_mem,C3N.01413_trx,C3N.01414_mem,C3N.01414_trx,C3N.01415_mem,C3N.01415_trx,C3N.01416_mem,C3N.01416_trx,C3N.01488_mem,C3N.01488_trx,C3N.01489_mem,C3N.01489_trx,C3N.01799_mem,C3N.01799_trx,C3N.01823_mem,C3N.01823_trx,C3N.02000_mem,C3N.02000_trx,C3N.02002_mem,C3N.02002_trx,C3N.02003_mem,C3N.02003_trx,C3N.02067_mem,C3N.02067_trx,C3N.02087_mem,C3N.02087_trx,C3N.02089_mem,C3N.02089_trx,C3N.02145_mem,C3N.02145_trx,C3N.02149_mem,C3N.02149_trx,C3N.02155_mem,C3N.02155_trx,C3N.02158_mem,C3N.02158_trx,C3N.02379_mem,C3N.02379_trx,C3N.02380_mem,C3N.02380_trx,C3N.02421_mem,C3N.02421_trx,C3N.02423_mem,C3N.02423_trx,C3N.02424_mem,C3N.02424_trx,C3N.02433_mem,C3N.02433_trx,C3N.02529_mem,C3N.02529_trx,C3N.02572_mem,C3N.02572_trx,C3N.02582_mem,C3N.02582_trx,C3N.02586_mem,C3N.02586_trx,C3N.02587_mem,C3N.02587_trx,C3N.02588_mem,C3N.02588_trx,C3N.02729_mem,C3N.02729_trx
HDAC3,1,-0.4357674127329817,1,-0.9948766921231896,1,1.376667381376203,1,-0.11484669270113364,1,0.8028798154148933,1,-1.2380692128126047,1,-1.746138086626022,1,0.26445357619306026,1,0.3405137884251385,1,-1.097958295542983,1,-0.9044717907420764,1,1.515110311535473,1,-1.276766513772788,1,1.8453717593852976,1,0.02392983488020613,1,-0.34469531650772905,1,-0.7813743419980507,1,-0.8951310629241027,1,-0.19190769719942413,1,-0.00676112795028215,1,-0.5355130419320716,1,0.5059781097721237,1,-0.2369433491789473,1,0.1303474125207059,1,-1.024233265265396,1,0.24443773086882772,1,0.8819424044456081,1,-0.6522721396567573,1,0.24477132829089748,1,-0.30099405421648784,1,-2.0703947808785768,1,-0.19857964564083697,1,-0.6792935308444695,1,-0.27463985787291517,1,-0.5885550320412837,1,-0.5041548842574408,1,0.6771135872943034,1,0.1887269613830488,1,-1.1953687427875788,1,0.2214195087459615,1,-0.30099405421648784,1,-1.0315724085509483,1,-0.659277685520237,1,0.3965581553329872,1,-0.5124948198092054,1,1.1848488636856511,1,-0.09449724995483136,1,-1.682420979010551,1,2.057206122400085,1,-0.5281738986465193,1,-0.06847665103332849,1,-1.0662665404462826,1,1.0544122716560729,1,0.9112989775878144,1,1.173840148757323,1,1.515110311535473,1,-0.8330819424189837,1,1.1194637689598257,1,-0.5605328485873593,1,-1.0238996678433263,1,-0.5441865749059059,1,-1.4735889927944008,1,-1.8932545497591264,1,-0.39907169630522304,1,0.10332602133299376,1,0.3261690992761066,1,1.4577315549393424,1,0.4762879392078446,1,-1.6383861192972404,1,-0.3340201990014703,1,2.266705303460375,1,-0.9908735230583438,1,-0.10116919839624122,1,0.726819603182812,1,-0.8894599067489021,1,0.5056445123500509,1,0.00724996377668001,1,-1.584676934343886,1,-0.03078014233936059,1,1.4523939961862145,1,1.062085012363695,1,2.361446971328407,1,0.8489162596606257,1,-0.9721920674223932,1,-0.8777839969764342,1,-0.3597072005009005,1,0.24944169219988585,1,0.00558197666632829,1,2.613980219835798,1,-0.15888155241444163,1,0.7458346562408323,1,-0.5762119274246762,1,0.3211651379450485,1,0.18172141551956625,1,0.04894964153549679,1,2.1599541283978088,1,0.865262533342082,1,0.15670160886427853,1,1.6071832000269408,1,0.4065660779951034,1,-0.15788076014823238
DNMT1,1,0.2474230003309248,1,-0.9509984860071516,0,NA,0,NA,1,-1.00693370064176,1,0.03947337585600494,0,NA,1,-2.3836249016486377,1,0.1715109233268137,0,NA,1,-0.12871277971199957,1,-0.39373915381406904,0,NA,1,-1.1161405482617084,1,-0.5284402829341454,1,0.5436513308958384,1,0.7259164180385393,1,-1.301639984549949,1,-0.4230385519560075,1,0.06534816902031386,0,NA,0,NA,1,0.9376711591552688,1,-2.1773875796625326,0,NA,1,1.0168175853049175,0,NA,0,NA,0,NA,1,-0.2063371592049246,1,0.89258052694982,0,NA,1,-1.9169273455306344,1,0.29593823751400317,1,1.1406741319958351,1,-0.43673697186652216,0,NA,1,1.567037451710652,1,2.8185403152019792,1,-0.8885945730814667,0,NA,0,NA,0,NA,1,1.0681866599693537,0,NA,1,-0.5975031499829975,1,0.489047907085863,1,0.4511869964998532,1,1.1119455013501705,1,0.978766418886818,1,0.27577111931240955,0,NA,1,-0.49115013984440586,0,NA,1,0.1393576877035193,1,1.6480864361812066,1,-0.1918777159660463,0,NA,1,0.5940691263998207,0,NA,0,NA,0,NA,0,NA,1,0.3669036628837609,1,0.09845268380406191,1,0.9616433939986722,1,-0.3766161289259232,1,0.3581518946075979,1,-0.2677897929701557,1,-0.5406166561879371,0,NA,1,0.40856969011158023,1,0.3608154762568655,1,0.927397344222382,1,1.091017359820215,1,-0.23963192982076273,1,0.07010456482257717,1,-0.8505434066633661,1,-0.808877379435546,1,0.6943339499115169,1,0.3427411722082676,1,-0.45024513594494847,1,1.1121357571822603,1,-0.0271161653756696,1,-0.8986781321822636,0,NA,1,1.3811575037582315,1,0.7911741684455819,1,1.1319223637196725,1,-0.1066431031895003,1,0.03947337585600494,1,0.9173137851215852,1,0.97990795387936,1,-0.4664168816726407,1,0.10568240542350107,1,0.7947890292553014,1,-0.26721902547388554,1,-0.15040194457031533,1,-0.6494429921437054,1,1.1043352680665497,1,0.7215405339004579
PLG,1,-0.6424780263538897,1,-1.038200986926468,1,NA,0,NA,1,NA,1,0.7456782144983561,1,-0.26617541947663736,1,NA,1,NA,1,1.3810962254748969,1,NA,1,0.4603586345224968,0,NA,1,NA,1,-0.2051875279060397,1,0.7998822838877095,1,1.0817434447123462,1,NA,1,-0.3705930746193178,1,NA,1,0.6993886043204544,1,-0.878714657606629,1,NA,1,0.395912323800677,0,NA,1,-0.9839304094765148,1,NA,1,NA,1,1.0364514554434512,1,0.2049676818168329,1,0.6519683571123454,1,NA,1,-0.03519292501133236,1,-0.1819762147564888,1,-0.25407095244735833,1,NA,1,NA,1,0.3130432802925369,1,NA,1,0.5822014015424909,1,-0.24263156602408387,1,-0.5139179452132515,1,0.28976545908238516,1,0.00870239498495356,1,0.5641112090591732,1,NA,1,0.03231275649810792,1,-0.04470357767719402,1,-1.003018222868839,1,-1.1459440450991702,1,NA,1,-0.10662258209619792,1,-1.140822924432937,1,1.093847911741625,1,-1.0859537744375791,1,-1.2480339181208355,1,0.25212189678254016,1,1.246217878577218,0,NA,1,1.5280790394018546,1,0.05625565831426367,0,NA,0,NA,1,-1.0077402951714698,1,NA,1,0.8252218549764746,1,NA,1,NA,1,-1.0243673103215778,1,1.4417515767424922,1,NA,1,-0.17505937645404387,1,-1.094466806194435,1,-0.5479035641800735,1,0.02459782146845732,1,-0.9037216883923916,1,-0.9117691637250442,1,NA,1,-0.9301253884507642,1,NA,1,NA,1,-0.5671909017541991,1,0.02665957134707067,1,4.5299203546024165,1,-1.178466486732782,1,0.7693550840721108,1,1.4283169485012046,1,NA,1,-1.264527917149743,1,1.45212683419616,1,NA,1,NA,1,-0.8141353307636081,1,-1.0814312263167505,1,-1.0721866058932896,1,NA,1,NA,1,-0.9477500245098788,1,-0.9488806615400864,1,-0.14533027336564974,1,-1.1022482492846857
FN1,1,2.901628547918212,0,NA,1,-1.4317905443921626,0,NA,1,0.8781020422064512,1,-0.8220839977758694,1,0.04676107412686117,1,-3.0473274912821435,1,0.2083253631954702,0,NA,1,1.2257036372452108,1,-0.47660127865932367,0,NA,1,-3.565180766670578,1,0.8930401174580416,1,0.12886751611254652,1,-0.975808445932298,1,-0.3573085642388288,1,0.08013336990168801,1,-0.4600740464660748,1,0.6102761256389463,1,-0.13493253620275503,1,2.07579665723637,1,-1.2623864144113712,0,NA,1,-0.46219292238828674,1,-0.10187807181626105,0,NA,1,-1.6154970868478795,1,-0.8849086688694338,1,0.7809515811730652,1,0.42837062771710943,1,-2.0893836868504296,1,0.10831441966709808,1,0.05227015152460891,1,0.2673360576290539,1,0.4595181037736159,1,0.2308913917670203,0,NA,1,-0.3392981189000336,1,-0.38400640085869064,1,-0.9897930270188918,1,0.7171734159145059,0,NA,0,NA,1,0.17198664112954695,1,-0.8658387855695335,0,NA,1,0.7092276312062133,1,2.0447551249759757,0,NA,0,NA,1,-0.9907465211838864,0,NA,0,NA,0,NA,0,NA,1,-0.6686773810077735,1,-0.30592582312520483,0,NA,1,-1.2581486625669491,0,NA,1,0.7056255421384551,0,NA,0,NA,0,NA,1,-0.17858138020030706,1,1.1264343002896129,1,-0.8521720358712708,1,-0.21799247235343705,1,0.3493365558186289,0,NA,0,NA,0,NA,1,0.6027541161150969,1,0.6656847310047717,1,-0.5503381607522753,1,0.13702518841305972,1,-0.3895154782564403,1,-1.445245406498204,1,0.3499722185952927,1,-0.7060755410348036,1,1.4427824754757534,1,-0.6166589771174876,0,NA,1,0.14486502932524195,0,NA,1,-0.839882555522444,0,NA,1,-0.9407410494197004,1,1.0952868242331062,1,0.9339344227567178,1,1.072720795661556,0,NA,1,-0.24426653378885765,0,NA,1,-0.5192966284918791,1,-0.04943589274153204,1,-2.4789390251489705,1,0.35802394709969554,1,0.9744049528709527
STAT6,1,0.06969569166678985,1,0.11797383560677176,1,-0.9708151122009672,1,0.9455157303199324,1,-0.3334657442191078,1,-0.6649886439360008,1,-0.7621289416216905,1,1.3632774113489703,1,-0.8610212687245565,1,-0.15514808353756185,1,-0.9554361873168596,1,1.5573633367851083,1,-0.09908314218790457,1,-1.4602153293990114,1,1.96402883150536,1,-0.4964044800165478,1,1.4238197612091903,1,0.20362860711319244,1,0.20343393717795105,1,1.0169595965536955,1,0.8314391482682003,1,0.7029569910085711,1,-0.22775996938277696,1,2.6858649513821886,1,1.2527048881315923,1,0.18104689462513535,1,2.8303100433316497,1,-0.8166365234894114,1,0.6124354711211047,1,0.00993202154753885,1,-0.6108704019387627,1,-0.08896030555532707,1,1.1168252733327722,1,0.1115497277437914,1,-1.0584165830598056,1,-0.1294516520856353,1,-0.9203955989733248,1,-0.1526173743794166,1,0.9056083935953504,1,0.598808575654175,1,0.3342521336604824,1,0.8411726450302933,1,-0.09674710296500244,1,0.21900753199730008,1,0.4855106733434102,1,-5.442772864577045,1,-1.0348615208955396,1,-0.784905324044989,1,0.8361112267140045,1,0.4654596700134984,1,-0.6673246831589029,1,-1.2690494529915015,1,-0.9548521775111354,1,-0.4860869734487289,1,-0.6227452679885164,1,0.12556596308120574,1,-0.09265903432492248,1,-0.7765345168295877,1,-1.4333508783356348,1,-0.16974832868070042,1,1.0794486457663337,1,-1.1399832859261465,1,-0.01732176938632243,1,-0.093632384001133,1,0.7261227133023523,1,-0.7560941736291931,1,0.04808732885494326,1,0.632681144386258,1,-0.09343771406589158,1,-0.1751990868674737,1,-0.47323875772276475,1,0.8501274620514189,1,0.2320504176585039,1,-0.09674710296500244,1,0.3944051436502179,1,-0.16293488094723552,1,0.751235134948553,1,-0.10219786115177402,1,0.42847238231754414,1,0.7712861382784648,1,-0.1567054430194966,1,0.43450715031004167,1,0.24081056474438808,1,-2.0072378474286463,1,0.19954053847311248,1,-0.13918514884772826,1,-1.2408223123814317,1,0.7206719551155808,1,-0.543125264474595,1,0.9731588611242766,1,0.7578539127467765,1,-0.4366408098972951,1,0.3260759963803242,1,-0.33151904486668854,1,0.9437637009027564,1,-0.973540491294354,1,0.5335941473481507,1,-0.2047889170242371,1,-0.13937981878296965,1,-0.5384531860287891,1,-0.6385135327431068
RELA,1,-0.5773027121883214,1,-1.3295364503092693,1,0.6544988022915681,1,0.1524090577254115,1,-0.8076273737207638,1,-0.5214482310344316,1,0.3788299114352699,1,-1.2259353965560849,1,0.9532902471739402,1,0.4436931798720457,1,0.2731268073160785,1,-0.7818021835098253,1,-0.6490727175419775,1,0.3184710366399357,1,0.23739195109396627,1,-0.01965877937770377,1,-0.8394584221202921,1,-0.8322513922939844,1,-0.5265532104947335,1,-1.5082107314198332,1,-2.534311602940502,1,0.09535340493380232,1,0.795936762632873,1,-1.7187160609299268,1,-0.7511723067480136,1,-0.07461238180330586,1,0.2010565090529937,1,-0.372803240866819,1,-0.6983207546884186,1,-1.163474471394745,1,1.1190519331790354,1,-1.7205178183865038,1,-0.7601810940308995,1,0.7259685147357953,1,1.1719034852386303,1,1.0818156124097764,1,3.3745519759041596,1,-0.189023980295953,1,1.2130436138304748,1,0.9277653498724318,1,-2.0922804402602497,1,0.915153047676392,1,-0.04428279795092436,1,0.7079509401700234,1,2.266771433018661,1,0.05121034724766311,1,0.4791277431847291,1,1.5589810454932838,1,0.25811216184460284,1,0.7061491827134465,1,-0.6109355180444279,1,-1.39139678965175,1,0.15361022936312943,1,-0.915732821115391,1,-1.8484425978034795,1,-0.234668502529239,1,0.3301824601076877,1,-0.5115385650232565,1,-0.8968143678213314,1,0.6442888433709656,1,-0.5106376862949688,1,1.3190470108590964,1,-0.9067240338325052,1,-0.8956131961836135,1,0.9313688647855856,1,-0.12836481259119,1,-0.6418656877156684,1,0.14069763425766085,1,0.14640319953682177,1,2.8883777555377663,1,-0.5433696134227861,1,0.5364836888857671,1,0.35630794322805504,1,-0.7499711351102957,1,0.5493962839912371,1,0.27943295841409843,1,0.22117613398477132,1,-0.03497371775860827,1,0.04940858979108618,1,-0.246379925996991,1,0.25751157602574387,1,-1.0640775183735736,1,-0.1713066986396113,1,0.7391814027506927,1,-1.2058157716243072,1,1.2157462500153422,1,0.4103606669253693,1,-0.07341121016558791,1,-1.34154816668645,1,0.6418865000955283,1,1.3127408597610752,1,1.4917154337810703,1,1.36108801817923,1,-0.6959184114129827,1,-1.3373440659544371,1,-0.14157770060608876,1,0.988124224667766,1,-0.12956598422890794,1,-0.2100444839560184,1,0.744286382210996,1,0.4061565661933552
MMP14,1,0.7984570159488733,0,NA,0,NA,0,NA,1,0.3663946923548987,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-2.803806543565597,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.08657578266860518,1,-0.14228767997330125,1,0.8678511088675133,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.4379289411868258,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.37835489508414344,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
TNXB,1,-0.5308232907808863,1,-0.08401834009838091,1,-0.633192191194022,0,NA,1,-0.00459419322612034,1,-0.9701270720365672,0,NA,1,-0.39333126763979537,1,0.8633352339835263,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.6536554862407585,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.006044436233245,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.8926339192741825,1,-1.261790189161924,1,0.33878286841828575,0,NA,0,NA,0,NA,0,NA,1,0.9444361128453124,1,-0.18391626705326852,0,NA,1,-0.8805542841750733,1,1.4859322964099684,0,NA,0,NA,1,0.6578031916885323,0,NA,1,0.05559166029263699,1,-1.4827658155709686,1,0.08992054155186963,0,NA,0,NA,1,-0.32485000322549074,0,NA,1,-1.0649948030228784,1,0.5654946832125495,1,-0.5207628988437334,0,NA,1,-0.7220589866388736,0,NA,1,0.10968832921785444,0,NA,1,-0.9387986585480644,0,NA,1,2.3728352698168766,0,NA,0,NA,0,NA,1,-0.9921893350566396,1,-0.310288909632243,1,-0.8674934244671905,0,NA,1,-0.253280021988376,0,NA,1,0.08471384747913253,0,NA,0,NA,0,NA,1,0.5909986592637531,0,NA,0,NA,0,NA,1,0.5339015225678058,1,0.5276358398701052,0,NA,0,NA,0,NA,0,NA,1,-1.9166864046497516,1,-0.02294999605882058,0,NA,1,-1.6645588628563648,1,-0.6525187335996054,1,-0.9995140063793037,1,1.8763461028131687,1,-0.45616459272096144,1,-1.0348136272114197,1,-1.761279823936362,0,NA,1,-0.4412505029193925,1,0.01040814562752887,1,-1.318181333441229,1,-0.7375025707529241,0,NA,1,-1.707624400271546,0,NA
ATF2,1,0.10990267582887796,1,1.130821345108856,1,2.3159190981946685,1,-5.540674134455523,1,-0.19125232974869208,0,NA,1,0.01613177611131534,1,0.5774770256151004,1,0.09870137381483486,0,NA,1,0.5121894367332449,0,NA,0,NA,1,1.0504920078081428,1,-0.4267997092440117,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.5877182160279392,1,0.2843229500475599,1,-0.36375238076496536,1,0.22607617957453244,0,NA,0,NA,1,-0.2245361985904237,0,NA,1,0.9596014428941876,1,0.1799908227167524,1,0.8642303571746167,1,0.34897046452861163,1,0.18223108311956157,1,-0.33014847472283326,1,0.7035716825731902,0,NA,0,NA,1,-0.31862713550838967,0,NA,0,NA,1,0.20367357554644339,0,NA,1,0.39281556098357967,0,NA,0,NA,1,-0.8236458377415559,0,NA,1,-1.3581079624116363,1,-0.6652274235429387,0,NA,0,NA,0,NA,0,NA,1,0.15374777228384884,1,0.24335818839619927,1,-0.1682096513198049,0,NA,0,NA,0,NA,1,0.6450048748997623,1,-0.13684600568048194,0,NA,1,0.2385576303901804,0,NA,1,-0.691150436775439,1,-0.5637756310157442,0,NA,1,0.3947357841859884,0,NA,0,NA,0,NA,1,0.9999261301447444,0,NA,1,0.932078243659682,1,0.03117352453017297,0,NA,1,0.4264194670257118,1,0.48466623749873927,0,NA,0,NA,1,-0.3531911531517233,1,-0.40215684481311353,1,-0.9721430987277334,0,NA,1,1.8118605075627063,0,NA,1,-0.7474769840460578,0,NA,0,NA,1,-0.4690446196969744,1,-0.6770687999577857,1,0.48850668390355384,0,NA,1,0.5681959468034632,0,NA,0,NA,0,NA,1,-0.5647357426169486,0,NA,1,0.8642303571746167,1,0.7935021358859412
LUM,1,2.117924949973346,0,NA,0,NA,0,NA,1,0.8468872737686622,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-2.7158011469457137,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.2820457741440408,1,-0.8331470331340294,1,-0.18849475744403843,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.2212857425325847,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.3794548567943294,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
HSPG2,1,0.2787759511136834,1,-0.2996517117933148,1,-1.74747658216566,1,2.8679739499208927,1,-0.6081783874001653,1,-1.370636705751912,0,NA,1,0.4742985468810884,0,NA,1,0.8811451563595484,1,0.5986349567609309,0,NA,1,-0.3965351531245914,1,-0.49772807207686376,1,-0.1941493152200453,1,-0.4833631466735444,1,-0.04172149566260044,1,-0.09582938134843726,1,2.426970740038984,0,NA,1,-1.13361543659714,1,0.7856982075686032,1,2.130734056166085,1,-0.27970042651092636,1,1.8155037487043515,1,-0.9315488192571127,0,NA,1,0.24398090958119875,1,-1.291150785186877,0,NA,1,0.2958542513154076,1,-0.27475250776089427,0,NA,1,1.3642854807578602,1,0.35921953337227364,1,0.9836149575698936,1,0.47749075252627016,1,0.6832284063582568,1,-0.8685027577647664,0,NA,1,0.34868525474317175,1,1.8427971069706588,0,NA,1,-1.073123139620939,1,1.491494875718367,1,-0.33301026078546664,1,-1.229860436799381,0,NA,1,0.397526001114459,1,0.877474119867589,1,1.070602561401106,1,-0.6657976992957021,1,-0.8242907095789936,1,-0.7826324259093671,1,0.22227391119395995,1,0.5523479749057906,1,-0.2887982125996954,1,-1.939328141441104,1,-1.564084367849948,0,NA,1,0.41843494809040127,1,-0.5452919361900777,1,0.7668641942620288,0,NA,1,-0.0675783613885748,0,NA,0,NA,0,NA,1,-0.7551794573608012,1,-0.11514222550178796,1,0.2332870206698395,0,NA,1,-1.0897226089758862,0,NA,0,NA,0,NA,1,-0.1346146799373988,1,-0.48176704385095354,1,0.1285826755078651,1,1.597635713420673,0,NA,1,-0.49022638881068625,1,-1.0919571529275134,1,-1.5977621374066189,1,0.12092138195942888,1,0.38316107571113894,1,-1.0726443087741622,0,NA,1,0.2956946410331489,1,1.9143025134227372,1,0.7012643682535362,1,-0.24043629707518577,1,0.20168418478253655,1,0.3652847240981197,1,-0.9995427994994912,1,-0.5028356011091553,1,-0.2246348791315343,1,-0.2793812059464075,1,-1.7557763168431333,1,0.39529145716283104,1,0.06649427570907318
EGR1,1,-0.3278319534796573,1,-1.3346588706076454,1,-0.728234457541536,1,1.3119302681390117,1,0.4557556491432715,1,0.5923209791384793,1,1.42364775155916,1,-1.6385069472302194,1,-0.24516884184215704,0,NA,1,0.7291797876365412,1,2.250572346437015,0,NA,1,1.2831693748592188,0,NA,1,-0.5830604247959146,1,0.3598860048772953,0,NA,0,NA,1,-0.9445281141456928,1,-1.0672999545067137,1,2.4848660178829465,1,1.1265496805022517,1,-0.07592957186242326,1,0.4903861124801651,1,-0.6599517925439327,0,NA,1,-1.2338000917931335,1,0.2577554858837449,1,-1.4626154978524386,1,0.6378101470810088,1,-0.6255169815422756,1,0.9886147841603876,1,0.14682061180454423,1,-0.15194050410187604,1,2.469409483399249,1,1.6763327425173398,1,0.24601634576954415,1,-2.2068769810927935,1,-1.0308107939850717,0,NA,1,0.18653803585759152,1,0.31322292292334575,1,1.2128323603416298,1,0.25844026905707346,1,-1.0349194930250418,1,0.29444029874062416,1,-0.42174507439326686,1,-0.05323390097496797,1,0.8637885942793815,0,NA,1,-1.4307241672088584,0,NA,1,0.7257558717698994,1,0.8990060146219846,1,0.3768099318752692,1,-0.9753433569454708,0,NA,1,-0.44326683126930216,1,1.423549925391541,1,0.7111797727947664,1,-0.656723529012527,1,-0.0842447961099826,1,-0.18079922354928735,1,-0.13032092105822218,1,0.7256580456022804,1,-0.21836447191473135,1,-0.5590930137294203,1,0.17313585089387848,1,-0.04423389355408008,0,NA,1,1.1443540430087893,1,-0.5385495185295683,1,0.3118533565766886,1,0.5649296522053426,1,0.7529515463677989,1,-0.6905713830084739,1,1.504843470682384,1,-0.01762517596189105,1,0.38571211312853854,1,0.05192922921475091,1,-1.317147986603962,1,0.3308316330946473,1,-2.0948660191697903,1,-0.526712552247749,1,-1.2559088056748793,1,0.3902121168389822,1,-1.8306375404326456,1,-0.6019408751462547,1,0.6606036441360826,1,0.2501250448095146,1,0.6305710106772509,1,-0.4072668015857519,1,-0.2903645312818319,0,NA,1,-1.550463396373711,0,NA,0,NA,1,0.2576576597161268,1,-1.0891151898856042,1,-1.0610390797791394
