Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-103a-3p	-0.8683	0.6797	1.0087	-0.0816	-0.9579	2.7747	0.21	0.6723	-0.4971	0.4554	-0.5793	0.5043	1.677	-0.3318	-0.8101	-0.737	1.7959	0.5438	-1.435	0.1614	0.3186	-1.9208	0.9037	0.4319	-0.0375	-1.2369	-0.0064	-0.9273	0.7549	1.0298	-1.465	-1.2093	-0.0948	1.5685	0.3207	-0.0387	0.6289	-0.2597	0.585	0.101	-0.432	1.8761	-0.5163	0.0631	-1.2496	1.042	-2.014	1.2452	-0.1343	0.4456	0.1525	0.7221	0.7659	-0.2999	1.5605	-0.8868	-1.0574	-1.0928	-0.466	-0.1281	-0.3862	0.2179	1.0513	-0.0414	-0.4772	0.0605	0.5843	-0.5633	1.6066	-1.0936	0.129	1.1196	0.3202	-0.4264	-0.813	-1.096	-1.8975	0.2105	1.4208	0.1539	-1.1103	-0.5805	-1.1561	0.4158	0.9653	0.0677	3.1071	0.9334	-1.6056	-0.507	0.3119	-0.4293	-0.5465	-1.7619	-0.3593	1.2775	-0.2728	-0.4641	0.0897	-1.9152	-1.4396	0.3169	-0.7979	0.9397	-0.3562	-0.3797	1.9492
hsa-miR-30d-5p	1.2175	2.4123	1.895	-0.3814	-1.778	0.4841	0.5765	-0.3257	-0.2048	0.9883	2.2052	0.2117	0.055	-1.3882	-1.1499	0.7732	-0.5485	-1.771	-1.2991	0.078	-0.2336	0.2714	-0.0837	0.9286	0.3526	0.8734	-0.5407	-1.0185	-0.6424	-0.3599	-0.6648	-0.4056	0.9965	0.5262	1.2039	0.3525	0.1285	-0.0082	1.5714	0.4077	-0.967	2.2512	0.8783	-1.5368	0.6997	0.1767	-1.0453	0.9116	0.5068	0.6768	1.0444	0.3879	0.5456	0.1542	-0.421	-0.3115	-2.3495	0.8881	-0.0328	-0.3458	-1.8602	1.4539	0.1203	-1.8705	0.351	-1.1918	0.7425	-0.81	2.4402	0.4086	-1.0785	-0.7477	0.8274	-2.05	-1.4115	-0.6156	-0.6662	1.3037	-0.3052	-0.7552	-0.7193	-0.3119	-0.1022	0.2715	0.0022	-0.9671	1.264	0.2133	-1.4145	-1.3126	0.2642	0.4711	1.631	-0.4157	-1.9219	-0.0704	-0.3289	-0.5152	-0.539	0.2157	-0.5139	0.443	-0.0546	1.2278	0.0412	0.5648	0.475
hsa-miR-183-5p	0.243	0.232	0.6126	-0.2526	-0.8419	1.543	-0.2175	-0.297	-0.2289	-0.1864	-0.8448	0.235	0.5329	0.3285	-0.497	-0.2152	0.3639	0.7483	-1.2761	1.0339	0.078	-1.0889	-1.5652	0.9594	0.7781	-0.6464	0.9909	0.5623	0.3076	-0.782	-0.4366	-0.292	0.3009	1.3211	0.8953	0.806	2.1198	1.5527	0.5139	-0.8803	-1.2175	0.134	-0.4657	-0.3061	-0.3002	-1.3277	0.7862	1.4301	0.4421	0.7918	0.4762	1.1119	0.0764	-0.1949	1.3773	0.4511	-1.2817	-1.1905	0.2517	0.9003	-0.8481	-0.3101	0.6077	-0.7924	-2.88	-0.7075	0.3378	0.251	1.1652	0.8706	-0.7416	-2.4424	0.0105	-1.5935	0.2739	-1.2201	-0.8348	0.4435	1.1022	-0.0311	-0.9232	1.8403	-0.6158	0.706	1.9165	1.887	-1.1391	1.0827	-0.8772	1.004	0.7519	-0.151	0.1741	-1.0518	-2.8509	0.9214	0.8957	-1.8229	0.7608	-1.0643	-0.5967	0.1072	-1.5825	0.9245	0.4771	-0.9834	-0.9061
hsa-let-7a-5p	1.5406	1.8868	0.6895	0.4124	-1.4325	-2.2449	1.1936	-0.6606	-0.0943	0.4593	0.1448	0.1545	1.4335	-1.1472	-0.5137	0.4884	0.3967	-0.2944	-1.2389	-0.4942	-0.1352	-1.037	2.0923	-1.2983	-0.0787	1.0198	-0.9224	-0.9315	0.2014	-0.4353	0.1706	-1.9454	-0.5859	-2.4484	-0.446	-1.9102	-1.5476	-0.7184	-0.8312	2.5581	0.1055	1.2097	-2.2595	0.664	-0.311	0.7627	-0.15	-1.3449	-0.5103	-0.1951	0.0279	-0.0274	1.0123	0.8432	0.2415	-0.2876	-0.5989	0.3327	-0.0914	-0.8445	-0.8737	-0.186	0.3142	-0.2196	2.177	0.4439	0.1764	-0.0117	0.117	1.4317	0.6656	0.2824	-0.3629	-0.8997	-0.9959	-0.1011	-0.4692	-0.2561	-0.1698	1.9852	0.812	-0.3082	-0.5991	-0.7604	-1.2629	-0.1266	0.3418	1.5085	-1.1777	-0.6635	0.4647	0.6656	0.8943	-0.4895	-0.1373	1.6909	-0.1219	0.876	-0.0795	1.8443	1.086	-0.8039	1.1196	-0.3123	0.0792	0.4491	1.9344
hsa-miR-181a-5p	0.9632	0.9032	-0.011	-1.2792	-0.9758	-0.4863	-0.1761	-0.5822	-0.558	-0.4369	1.8977	-1.9888	0.9823	0.1439	0.3466	1.3078	-0.0755	0.5716	-0.6832	-0.6008	0.3968	-0.3521	0.1189	-0.8495	-0.0661	1.194	1.0433	-0.0127	0.5722	-1.3737	-1.2611	-0.9078	0.7784	-2.3608	0.7038	-1.995	-1.7649	-1.0603	0.0351	0.258	-0.1109	-0.1328	-0.7487	-0.7628	-0.2366	1.2305	0.2308	-0.8991	0.3795	-0.76	-0.1535	-1.7493	0.3931	-0.709	0.7036	0.0168	-1.1461	-0.6911	-0.1065	2.071	-1.7179	0.3631	0.9491	-1.1394	0.4839	0.4521	0.3959	-1.3248	-0.4917	0.2449	1.2535	0.281	0.3575	-0.732	0.0832	-0.5332	0.6968	-1.1595	-0.7707	1.4231	1.7616	-0.251	-0.4513	0.956	-1.944	0.9307	2.2782	1.7734	0.0694	0.3389	-0.0376	-0.7984	0.56	1.5295	-1.5001	0.799	0.2203	-0.2205	-0.5631	1.1104	2.637	0.3746	-0.7444	0.7571	1.1211	-0.5168	1.5168
hsa-miR-107	-0.8351	0.674	0.9915	-0.07	-1.0989	2.7779	0.0864	0.6613	-0.4215	0.4513	-0.5446	0.5262	1.6815	-0.3641	-0.7869	-0.7045	1.8307	0.5408	-1.4062	0.1523	0.2987	-1.8879	0.8958	0.4359	-0.0263	-1.1925	-0.0138	-0.8892	0.7782	1.042	-1.4518	-1.3781	-0.0766	1.5619	0.3315	-0.0133	0.6421	-0.2417	0.5635	0.1279	-0.5831	1.8692	-0.6714	0.0625	-1.2522	1.0905	-1.9325	1.2327	-0.1657	0.4274	0.1638	0.7466	0.8006	-0.2713	1.544	-0.8814	-1.042	-1.0734	-0.4352	-0.0842	-0.3683	0.0953	0.9948	-0.0414	-0.6112	0.0939	0.5904	-0.5483	1.573	-1.0682	0.139	1.1755	0.3112	-0.4756	-0.7687	-1.081	-1.8999	0.2068	1.437	0.1797	-1.1662	-0.5108	-1.0902	0.4933	0.9669	0.08	3.0956	0.9476	-1.5685	-0.4959	0.3138	-0.3889	-0.5627	-1.7527	-0.3329	1.2915	-0.301	-0.4935	0.084	-1.9049	-1.5113	0.3167	-0.7522	0.9485	-0.3426	-0.4295	1.9385
hsa-miR-27b-3p	0.7496	0.9138	1.7756	-0.7051	-0.6928	-2.437	0.6268	-1.0696	-0.7116	0.0487	0.5044	0.6126	0.2946	-0.3909	-0.4037	0.4151	-1.1917	2.3908	-1.7083	0.2581	1.5862	2.4257	-0.4844	-0.766	-0.7346	-0.242	-0.4488	-1.5752	0.9231	0.0941	-0.3381	-0.5132	-0.0664	-1.301	-0.6104	0.8084	-0.3257	-1.3001	0.162	-0.2018	0.1316	-0.589	-0.787	-1.1317	-0.7086	1.5711	1.9623	-0.6223	1.2176	0.1274	0.4563	0.2209	-0.342	0.0429	0.0229	0.4716	-0.5402	0.3502	-0.2111	-1.8492	-2.2184	-1.2254	1.0512	0.2027	-3.6214	-0.135	0.1369	0.8826	0.7789	0.3076	1.2401	0.1292	1.2871	-1.9011	-0.0836	0.0048	-0.4916	0.6803	0.4388	-0.0964	1.1645	-0.6807	-1.4997	0.8735	-1.2543	-0.7435	0.243	-0.8198	-0.4576	0.5302	-0.0066	1.3573	0.8412	1.3862	-0.8233	0.8775	1.1185	0.7228	0.2611	0.3195	0.7454	0.0387	0.8261	-0.256	0.5851	0.3014	0.817
hsa-miR-221-3p	-0.0694	0.6166	-0.3297	-0.8522	-0.5085	-0.6123	-0.6965	-0.3345	-1.2684	0.4757	-0.4819	-0.9631	1.001	0.8236	0.8487	0.6454	-0.713	1.4315	-0.1811	-2.5417	-0.1501	-0.1312	0.0295	0.6633	0.6387	-0.4509	-0.7467	0.582	0.5941	-1.3442	-0.8104	-0.7797	-0.2303	-0.6866	-0.5019	-2.1464	1.0542	-1.4055	0.5309	0.1227	0.8114	1.2421	-0.6877	1.3643	-0.2572	-0.1559	-1.8413	-3.2726	0.3496	0.7341	-0.3892	0.1835	0.438	0.8509	0.4489	-0.9668	1.9935	0.5157	0.9188	0.0616	2.0205	2.0973	-1.4992	0.5605	-0.0187	0.6437	0.46	-1.237	-0.5629	-0.2822	-0.9243	0.7146	0.7081	1.1623	0.8925	0.0119	0.728	-0.1571	0.4997	0.596	-0.8626	-1.3334	-0.8946	-1.6555	-2.704	0.4281	0.0472	-0.2342	0.5084	0.0973	0.712	-0.2669	1.3201	-1.0403	0.309	1.8861	-1.3415	0.858	0.2914	-0.3868	0.4038	0.389	1.047	0.2926	2.1764	-0.1616	0.238
hsa-miR-27a-3p	0.6128	0.771	1.6104	-0.6148	-0.4856	-2.043	0.3965	-1.0977	-0.3784	-0.4807	0.4301	0.5074	0.1076	-0.1415	-0.565	-0.0499	-1.1521	2.7466	-1.2364	0.7542	1.1625	1.6937	-1.2957	-0.8693	-0.5057	-0.4272	-0.0353	-1.5664	1.0199	-0.0187	0.1433	-0.4438	-0.02	-0.9203	-0.4647	1.0675	-0.296	-1.1589	0.4085	-1.0382	0.0374	-0.9468	-0.3172	-1.0124	-1.2364	1.7236	2.1629	-0.4372	1.0138	0.0554	0.2563	-0.1181	-0.6075	0.0568	0.0534	0.7834	-0.5067	0.1628	-0.3611	-1.7868	-1.5946	-1.9135	1.5632	-0.1215	-4.2735	-0.201	-0.0533	0.9552	0.6816	0.771	1.407	0.2972	0.8629	-1.4595	0.1006	0.1895	-0.3412	0.7851	0.8347	-0.6846	1.3571	0.0658	-1.1592	0.9985	-0.8012	-0.9356	-0.2234	-0.2622	-0.1201	0.9494	0.0228	1.0694	0.796	1.3892	-0.7378	0.5987	1.3297	0.4736	0.0522	0.7569	1.2952	0.1241	0.4357	-0.6447	0.5086	0.0085	-0.2547
hsa-miR-23b-3p	0.542	0.9227	1.1665	-0.7834	0.5817	-2.4048	1.0168	-0.5815	-0.1017	0.3456	-0.4864	-0.2797	1.3859	-0.9109	-0.9294	0.0449	0.1506	2.5404	-1.5068	-0.4898	0.8292	0.7301	1.2855	-0.966	-0.4588	0.1766	-0.9247	-1.0799	1.5597	-1.2728	-0.1748	-0.9617	-0.2673	-0.9313	-0.5972	-0.6729	-0.3656	-0.7299	0.5181	0.6154	0.0798	0.6487	-0.9917	0.3287	-0.7365	0.7134	-0.3346	-0.9845	0.6646	-0.6382	0.8618	-0.6146	0.0698	0.3329	0.3477	-0.8518	0.2802	0.946	-0.3555	-0.7198	-0.7861	0.9802	1.0006	0.7174	-5.8033	0.2759	2.1906	0.1207	0.1919	-0.0775	1.0626	0.2515	1.0753	-1.1711	0.095	-0.023	-0.7696	-0.0672	0.0404	-0.5643	0.9166	-0.74	-1.5026	0.9068	-0.6491	-0.2127	-0.2739	0.835	-0.6364	-0.382	0.246	0.1585	0.9972	0.2137	0.082	0.6548	-0.0137	1.5947	0.6183	1.1795	1.2402	0.0475	0.9238	-0.2453	0.039	-0.2182	-0.1003
hsa-miR-181a-5p	0.967	0.8851	-0.0241	-1.2762	-1.0137	-0.4861	-0.1939	-0.6073	-0.5979	-0.4278	1.9024	-1.9844	0.9693	0.1485	0.334	1.2925	-0.1125	0.5818	-0.7149	-0.6146	0.4034	-0.3444	0.1305	-0.8813	-0.0627	1.1974	1.052	-0.0224	0.5898	-1.3783	-1.2202	-0.8945	0.7777	-2.3828	0.6983	-1.9999	-1.713	-1.0688	0.0407	0.2675	-0.1344	-0.1327	-0.7238	-0.7672	-0.2433	1.2205	0.2541	-0.8733	0.3896	-0.7722	-0.1489	-1.7673	0.3761	-0.7076	0.7086	0.0203	-1.1016	-0.7037	-0.1072	2.06	-1.7107	0.3686	0.9428	-1.1103	0.5233	0.4408	0.3891	-1.332	-0.507	0.265	1.2542	0.3018	0.3621	-0.7248	0.1184	-0.5406	0.6904	-1.1353	-0.7599	1.425	1.7597	-0.2956	-0.4292	0.9708	-1.9384	0.9366	2.2707	1.7973	0.0576	0.3399	-0.0552	-0.8061	0.5576	1.5468	-1.502	0.7892	0.2058	-0.2203	-0.5804	1.1259	2.6399	0.3691	-0.7249	0.7489	1.1117	-0.5194	1.5208
hsa-miR-199a-3p	1.0013	0.1242	-0.0638	0.2557	0.7866	-2.0793	0.7396	-0.5474	0.1825	0.3972	0.7267	0.5265	0.6626	-0.1693	0.4578	1.2323	0.2072	0.3415	-0.8452	-0.4907	0.3312	-0.4349	1.229	-0.5836	0.0103	-0.2198	-0.137	-0.5582	1.6465	-2.2664	-0.2123	-0.0235	0.4389	-1.6581	-0.1974	-0.7983	-0.4555	-0.2204	1.4482	1.906	0.6723	0.2906	-0.5178	0.5994	0.9613	-0.8236	0.4063	-0.9513	-0.0219	-0.5776	-0.1708	-0.5455	-0.7872	0.9761	0.1688	-0.2756	1.7931	0.2791	-0.2641	-1.4393	0.1542	1.8146	0.0734	1.5017	-0.2507	-0.0212	-0.1698	0.7291	-0.2267	-1.8432	0.1822	0.7228	0.8478	0.4921	0.302	0.8591	-1.1297	-0.1888	-0.2138	-1.8913	0.5156	-0.2742	0.2285	-0.5039	-2.0431	0.1825	-2.8501	0.3887	0.9503	-0.0778	-0.7181	0.3967	-0.832	-1.7583	1.9561	-3.4385	-0.6812	1.7955	1.1448	0.7519	0.59	-0.0818	2.3179	-0.9503	-0.8971	-0.3294	0.0105
hsa-miR-151a-5p	0.7938	2.0138	0.834	-1.0156	-2.2216	0.7214	-0.5254	1.0436	0.0672	0.1299	-0.2404	0.2021	0.6393	-0.0542	-0.5245	0.0561	0.2643	0.5944	-1.0889	-0.4195	-0.3475	-0.1058	0.1199	0.5766	-0.7507	1.3309	0.131	-0.8456	-0.0507	0.9888	-1.7232	0.0406	1.4591	1.9557	1.4352	-1.2224	1.688	0.6041	1.8234	1.3756	-1.1336	1.6098	-0.9711	0.1551	-0.491	0.3499	-1.8437	0.2985	1.354	1.2222	-0.6032	0.7427	1.2941	-0.4882	-0.3822	-0.3589	-1.0047	-0.2705	-0.8317	0.0626	-0.833	-0.0077	0.7595	-0.1461	-0.8522	-0.4248	0.1052	-0.7556	2.3098	0.7443	-0.4847	-0.6408	-0.428	-1.9244	-0.7919	-1.5451	-0.8502	0.7108	0.5035	0.961	-0.3325	-0.7956	-1.7454	0.571	-0.6077	0.2414	1.6325	0.0249	-1.2071	-1.0588	1.1401	-0.4171	1.6115	-0.0628	-1.8117	1.2418	-1.3348	-0.6418	0.0165	-1.886	-1.1921	0.8757	-1.0021	1.1225	0.0915	-0.4142	1.0676
hsa-miR-340-5p	0.4771	-0.307	0.4695	0.4906	-0.2761	1.7765	-0.2545	0.5784	0.0616	1.0133	0.6496	0.2797	0.0808	-0.6149	-0.3122	0.385	-0.0309	-1.2232	-0.3908	1.2716	0.2696	-1.1906	-1.0926	-0.4483	0.9176	-0.3064	0.1832	1.0599	-0.3632	-0.4847	-0.1885	1.6228	1.0282	1.1845	2.87	1.3952	-0.1894	0.168	1.1493	-2.0507	-0.432	0.8725	-0.1939	-0.6331	1.0953	-2.6159	1.0937	0.3625	0.9815	0.9404	1.7959	2.4199	-0.2446	0.1229	2.0163	-0.1312	-1.1193	-1.4179	-0.5479	-0.0563	-1.1215	-1.9614	-0.755	-0.7658	-1.1307	0.3321	-1.4662	0.1997	1.0682	-0.2186	0.0703	-0.0466	-0.1864	-0.3291	-0.2448	0.1576	-0.8953	0.2175	1.5239	-0.0669	-1.558	0.2149	0.1283	0.7922	1.5437	-0.1289	-0.6149	-0.8607	0.0438	0.1842	-0.3054	-0.1732	-1.7575	-1.8761	0.0734	-0.2169	1.9077	-0.7521	0.3929	-1.4573	-1.8832	-0.2559	-1.125	-0.145	1.0196	-0.7725	-0.7663
hsa-miR-5001-3p	0.2374	-0.8235	-1.206	0.8403	-0.7434	0.3525	0.2498	1.0488	-2.4456	-0.2215	-1.5425	0.5623	1.0421	0.733	0.521	-0.7012	1.4465	-0.5985	-0.6967	-0.4764	-0.7023	-1.2852	0.4829	1.7307	-0.2655	0.0517	2.2152	-0.7316	0.6968	3.0306	-0.6671	-0.9592	-0.6301	2.1161	-0.1321	-0.4107	1.9042	-0.7362	1.7902	1.252	0.373	-0.1831	0.3166	0.7525	-0.8242	0.0929	-2.349	-0.2289	-0.4405	-0.1979	-0.349	0.3874	-0.5669	0.1181	-0.1989	0.0654	-2.5178	0.1777	0.3098	-0.1207	-0.1017	0.0771	0.2908	-0.4376	1.1304	0.5549	0.7169	-0.2863	-0.2022	-0.2509	-0.4148	0.3528	0.706	0.4043	-0.29	0.3079	0.4572	-1.5267	1.6611	-0.0078	-5.1751	-2.0384	-0.2749	-0.0264	1.2266	-0.5568	1.3082	-3.6818	-0.1977	0.0698	0.2078	-0.3954	0.2278	-1.1742	0.1347	0.0837	0.5555	-0.3133	1.3822	0.164	0.6641	-0.3195	-0.864	-0.7093	-0.3529	0.3881	0.4056
hsa-miR-199b-3p	0.9966	0.1396	-0.0884	0.2645	0.7711	-2.1018	0.7356	-0.5403	0.1582	0.3965	0.7229	0.5269	0.6569	-0.1346	0.4624	1.2231	0.2129	0.3757	-0.8323	-0.5101	0.3322	-0.463	1.2314	-0.5876	0.0157	-0.2205	-0.1252	-0.5265	1.6209	-2.2205	-0.2092	-0.0342	0.4621	-1.672	-0.2052	-0.7711	-0.4587	-0.2208	1.4552	1.8934	0.6724	0.3103	-0.5574	0.5913	0.9832	-0.8475	0.3977	-0.9536	-0.0347	-0.6007	-0.1663	-0.5629	-0.7707	0.9661	0.1641	-0.2832	1.7737	0.2919	-0.2748	-1.5155	0.1663	1.7871	0.0823	1.5008	-0.2505	-0.0265	-0.1542	0.7344	-0.2047	-1.8175	0.1793	0.7243	0.8475	0.4528	0.3384	0.8663	-1.1376	-0.2049	-0.2176	-1.927	0.5217	-0.2112	0.2498	-0.5211	-2.0476	0.1841	-2.8484	0.3894	0.9196	-0.0578	-0.7031	0.4078	-0.8422	-1.7494	1.9585	-3.4376	-0.7276	1.7962	1.1625	0.7663	0.6199	-0.0613	2.3091	-0.9404	-0.8791	-0.3154	0.0032
hsa-miR-361-5p	-0.4362	-0.0839	0.0722	-0.4781	-0.6483	1.4311	0.266	0.5952	-0.1624	1.2246	-0.6826	-0.662	2.2022	0.7295	-0.5292	-0.0279	0.932	-0.3154	-1.0748	-0.638	-0.3404	-1.0514	1.3412	1.0693	-0.5646	-0.5288	0.0389	-0.6947	0.7529	0.2998	-0.7191	-0.0018	1.0006	-0.8211	1.344	-0.9147	-0.534	-0.1501	-0.7445	0.3547	0.218	1.6751	-1.1799	1.6557	-0.31	0.3787	-1.1811	-0.2176	1.3742	-0.4743	-0.2716	0.3486	1.882	0.1075	1.7416	0.8524	-0.7405	-0.5366	-0.3457	1.4099	-0.7221	1.3607	-0.9325	0.3918	-1.0643	1.5005	0.324	-1.118	-0.1781	-1.4604	-0.9173	-0.613	-1.238	-1.5568	0.4021	-1.2745	0.1151	-0.9766	1.9509	1.268	-1.0664	-0.7592	-1.4344	-0.0888	0.2442	0.5813	1.9878	-1.0399	-1.8907	-0.1438	0.836	-0.9363	0.7628	-0.8185	-1.0774	2.4206	0.1601	0.7439	1.1377	-1.7074	-1.8788	0.242	-0.4638	1.1843	-0.6255	-0.611	1.7436
hsa-miR-125b-5p	0.8166	0.2986	0.719	0.6627	0.4175	-2.8667	1.5317	0.7529	-1.5552	0.8036	1.1301	-0.447	0.6041	0.5728	-0.554	1.4155	-0.1701	-0.5427	2.6089	-1.0167	0.2231	-0.4524	1.5138	-0.9879	-0.9743	0.0475	-0.4141	-0.6084	0.8236	-1.8205	-0.1571	0.5289	0.317	-1.145	-1.0049	-1.4028	-1.2952	-0.2094	-0.1795	1.5614	0.3817	0.3396	-1.1358	0.3223	-0.1676	0.3711	-1.0121	-0.7004	0.0289	-0.6042	0.7409	-1.1866	-0.3218	-0.0629	-0.0439	-0.9148	0.231	0.3382	-0.3299	0.2775	0.6073	1.9463	-0.3968	0.6756	-1.1547	2.7133	1.3667	0.3698	-1.425	-0.4726	-0.1633	0.3177	0.1935	0.7676	0.3843	-0.0349	-0.5863	-0.2765	1.6234	2.1721	-0.6712	-0.6971	0.2275	-0.699	-2.2506	1.2472	-0.8252	-1.303	-0.3434	-1.123	-0.8312	0.7316	-0.9525	-0.3302	-0.1074	1.3392	-1.4112	1.7048	0.1538	0.1156	1.3887	-1.4953	0.9385	-0.7012	0.4574	0.0541	0.6591
hsa-miR-101-3p	1.0719	1.145	1.2225	0.4212	-0.5287	-0.3968	0.34	-1.1154	-0.1439	1.4385	1.1635	2.0333	0.1764	-1.4031	-0.1286	1.4976	-1.4712	-2.317	-0.0526	0.4226	0.9536	0.0265	-0.1841	0.2524	0.709	0.3156	-0.1877	-0.8451	0.1022	0.2615	0.326	0.2376	0.9025	0.9773	0.7153	1.3519	-0.495	-0.4716	-0.2941	-0.8622	0.2966	0.807	0.0518	-0.8502	1.4414	0.8513	0.3458	0.0232	1.1874	-0.2241	1.6464	1.3257	0.1785	0.1843	1.0472	-0.4767	-1.0196	0.5378	0.2227	-0.5074	-0.7226	-1.1863	-2.0891	-0.121	-0.4308	-0.4287	-0.8323	-0.3765	-0.4323	0.7033	-1.9624	0.012	0.0718	-0.0642	-0.5672	1.0235	0.5137	0.6425	-0.4694	0.5651	-2.6642	0.3726	0.3395	-0.1969	-1.0489	-0.5015	1.6757	-3.2513	0.301	-0.1086	0.324	1.944	-0.0627	-2.1113	0.4131	-0.093	-0.2855	-0.3063	0.559	-2.8354	-2.1747	-0.5923	0.5031	0.1242	0.6556	0.3258	0.6096
hsa-miR-10a-5p	1.0007	0.4405	0.1885	1.0701	0.7152	0.5775	0.7955	2.935	-0.3689	1.1186	-0.1387	-0.3421	0.5601	-0.6948	-0.3353	-0.0719	0.7098	-0.8653	-1.2226	-0.0356	-0.2402	-0.057	0.019	-0.9492	-0.1226	-0.4368	2.0982	-0.1519	1.1156	-1.9864	-0.1512	0.7071	0.9651	-1.6295	0.8355	-0.6336	0.7776	0.7178	-0.0881	0.3587	0.6549	-0.7846	-1.0751	-0.0796	-0.2133	-0.2219	-0.1166	2.5242	0.2074	-0.6252	0.4209	-0.3801	0.0187	0.2571	-0.3856	-0.6192	0.0678	-0.4629	-0.1408	0.6788	-0.6813	0.2517	-0.1805	0.2657	-2.5548	-1.2498	0.8334	2.506	1.8206	0.2678	0.2845	0.0775	-0.269	-0.4289	-0.526	0.3124	-0.5449	0.3777	-0.4538	-1.6234	-0.0652	-1.1181	-0.2058	0.9862	3.64	-1.2115	-2.0065	1.4915	-1.006	-0.9798	-0.7918	0.4042	-1.0576	-1.8496	-0.2637	-1.3872	-0.1566	0.1133	0.5904	0.2486	0.2061	-1.9091	0.7819	0.5303	-0.7712	0.0479	0.3453
hsa-miR-125b-5p	0.7992	0.2915	0.7261	0.6746	0.4165	-2.8668	1.5337	0.7501	-1.526	0.7967	1.1379	-0.4444	0.5916	0.5721	-0.5512	1.4044	-0.174	-0.5436	2.6089	-1.0363	0.2147	-0.4619	1.5113	-0.9576	-0.966	0.0553	-0.4298	-0.5962	0.813	-1.8107	-0.1313	0.4991	0.331	-1.1606	-1.0026	-1.4244	-1.2522	-0.1713	-0.1776	1.5664	0.3713	0.3548	-1.1321	0.3162	-0.164	0.3882	-1.0299	-0.6876	0.0243	-0.6021	0.7447	-1.1995	-0.3448	-0.0577	-0.0797	-0.8916	0.2272	0.3367	-0.3626	0.2685	0.6363	1.9542	-0.3699	0.6877	-1.1781	2.7026	1.387	0.3678	-1.3898	-0.4918	-0.2063	0.3313	0.1685	0.7746	0.3792	-0.0472	-0.5477	-0.2782	1.6106	2.1655	-0.6487	-0.6862	0.2321	-0.7038	-2.2758	1.2491	-0.8293	-1.3028	-0.3454	-1.1522	-0.8483	0.7409	-0.9728	-0.3323	-0.0937	1.334	-1.409	1.7152	0.1517	0.0989	1.3982	-1.5006	0.9568	-0.6747	0.4563	0.0386	0.6577
hsa-miR-10b-5p	1.0034	0.4495	0.1754	1.0837	0.6438	0.6106	0.7877	2.9375	-0.3818	1.1239	-0.1531	-0.3311	0.5632	-0.7005	-0.321	-0.0487	0.7415	-0.8223	-1.2206	-0.061	-0.2244	-0.0313	-0.0022	-0.9081	-0.1094	-0.4031	2.0702	-0.1417	1.1266	-1.9797	-0.1051	0.659	0.9797	-1.5747	0.8502	-0.6266	0.7732	0.7172	-0.0592	0.3609	0.5612	-0.8116	-1.1461	-0.0801	-0.2182	-0.2346	-0.0956	2.4977	0.2086	-0.611	0.4009	-0.3387	0.0345	0.2813	-0.3789	-0.6049	0.0365	-0.4372	-0.1188	0.672	-0.707	0.1579	-0.1874	0.2647	-2.5834	-1.2745	0.8116	2.5039	1.8235	0.3076	0.3025	0.0748	-0.2981	-0.4165	-0.5365	0.3329	-0.5324	0.3783	-0.4629	-1.6827	-0.0525	-1.1037	-0.1839	0.9982	3.661	-1.2081	-2.0147	1.5129	-0.9761	-0.9599	-0.8032	0.3962	-1.0593	-1.8321	-0.2526	-1.4015	-0.1499	0.1066	0.5689	0.2711	0.2209	-1.9199	0.799	0.5511	-0.7912	-0.0558	0.3333
