Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-203a-3p	9.8033	9.31	10.6726	9.2975	10.0427	9.9097	9.1293	7.0248	11.3539	9.4523	9.9519	9.4666	8.8001	10.5584	10.4665	9.7863	11.1648	11.1462	9.9146	9.8622	9.3831	9.9768	9.6744	8.1259	9.1366	8.9274	10.6391	8.6802	9.5471	8.748	9.2786	7.6054	8.5482	12.9869	9.896	10.9692	10.0519	9.8348	9.5989	7.6396	8.0266	9.6217	10.7347	9.9284	9.7567	10.5124	7.3525	8.0656	9.1428	9.8318	9.6983	9.393	9.3897	9.2981	8.6511	9.3449	8.5513	10.24	10.1057	8.4638	8.4273	7.7577	11.505	8.2506	9.214	10.9082	10.3458	7.7459	10.0132	9.7704	11.4169	8.5462	8.5948	7.5519	9.1566	8.7115	9.0317	10.9716	6.1042	9.6867	12.169	9.7828	10.8293	10.8802	5.5167	10.2534	9.7539	9.2498	8.384	10.2588	9.1003	10.3082	10.3845	11.18	7.4453	9.5896	9.4714	8.0111	10.1905	12.6247	9.4038	8.6705	9.8364	9.6144	8.8173	10.4656	9.5014
hsa-miR-200a-3p	11.3601	10.3985	11.3936	10.9751	8.246	11.1978	10.9364	11.4658	9.6122	9.4852	11.653	12.2393	11.5056	9.8049	9.2654	11.3716	9.5169	9.9007	9.3132	10.8435	10.2702	10.6441	10.014	10.4186	9.8383	10.9202	12.0937	10.4966	10.6733	11.8925	11.1427	10.6392	11.0644	11.1132	11.1555	10.9567	10.9387	10.6172	10.6169	9.6903	11.6171	12.085	10.6029	8.932	11.2652	13.1486	10.9543	11.0429	10.8622	10.8566	12.2203	11.1538	11.3706	10.1774	11.1963	9.0264	8.4445	9.8649	10.3524	11.2315	9.3487	10.7035	12.1247	9.2563	11.5099	10.3955	9.8352	10.0518	11.1126	6.1748	10.9585	9.2357	10.4403	8.4065	9.2365	11.5082	10.5135	10.8245	12.2505	11.4176	11.5938	11.9662	9.632	12.0169	12.2506	11.9144	11.563	10.4175	9.2673	10.2012	10.2003	11.659	10.3552	10.9163	6.9612	11.6312	10.4376	9.565	10.4608	10.4267	10.5301	10.6037	10.5084	11.486	12.6769	13.9013	10.8251
hsa-miR-93-5p	11.3091	11.0557	11.2422	11.9732	11.0795	12.9733	11.0268	11.8357	12.2064	11.1973	10.7605	11.0189	11.5094	12.282	11.6257	11.4484	12.0871	11.9007	10.868	11.6626	11.5839	10.9569	11.272	11.8963	11.7543	10.8984	12.535	12.2551	11.0285	11.6088	11.6698	11.6547	10.7452	13.3207	12.1697	12.0687	12.7523	12.7283	12.22	11.1102	11.0598	11.5287	11.1611	11.6963	10.7942	10.8305	11.6646	13.1636	11.7336	12.0425	11.0296	12.1155	12.483	11.4561	11.9163	12.297	11.1049	11.1204	11.5523	12.04	11.8096	11.2161	11.488	11.3479	11.3424	11.24	11.6995	11.7607	11.9039	11.3223	11.8493	10.9533	11.1829	11.2334	12.0425	10.733	10.6228	12.0204	12.736	10.5149	10.6367	12.8639	10.7702	11.8108	12.3344	10.3111	12.0964	11.5757	11.0471	12.2915	11.5265	11.1931	11.1712	10.1513	10.748	10.5432	12.3493	11.1341	10.8169	10.7245	10.5723	11.7081	10.9209	11.5367	11.1715	11.0409	11.5154
hsa-let-7f-2-3p	6.5558	5.6528	5.8517	6.0617	5.2501	5.1813	5.7154	5.7594	6.1421	6.1782	5.6738	6.2801	6.0845	5.5124	5.9305	6.3491	5.474	5.5833	5.2981	5.3979	5.5942	5.5708	6.4011	5.0652	6.2101	6.4641	5.4484	5.9553	5.7252	6.3174	5.901	5.5124	5.9573	5.7933	5.8155	5.6365	5.9857	5.6098	6.323	6.5584	5.9416	6.097	5.0079	5.9941	6.0368	5.3452	6.182	5.587	5.6139	6.1311	5.926	5.7554	5.8248	6.2727	5.8743	6.1114	6.0654	6.2933	5.9642	5.3977	5.6103	4.5405	6.021	6.3066	5.875	5.4036	4.3306	6.3433	5.8334	5.4099	6.4605	5.7753	5.5625	6.2171	5.7677	5.9796	5.9513	5.9437	5.7591	6.0332	5.9442	6.1811	6.1818	5.878	5.2506	5.779	5.7092	6.1415	5.7214	5.8351	6.1149	6.2425	5.1564	6.0853	6.0237	5.3649	5.8939	6.0657	5.8673	6.1877	6.0658	5.7321	6.2609	5.5458	5.9765	5.3893	6.0725
hsa-miR-421	6.7533	6.0203	5.8056	6.3052	5.8742	7.5607	6.5393	7.3199	6.1289	6.5153	5.7255	5.6341	7.3013	6.0265	6.1019	6.1298	8.0203	5.9894	5.9993	7.0261	6.0843	5.4364	7.1041	6.8103	5.6322	6.0718	6.5644	6.518	5.6884	7.0847	6.1857	6.4964	6.3704	9.8244	7.2153	7.0279	8.2891	6.7763	7.0199	7.6396	6.1579	7.3558	5.944	7.0786	5.8072	5.243	6.1675	7.6845	7.0215	7.0442	6.01	7.376	6.737	6.4336	5.751	6.7239	6.0063	5.5792	6.2733	7.3351	5.807	6.1229	6.3159	6.4838	6.292	6.4918	7.6861	6.5401	6.4628	5.9546	5.8852	6.2064	5.5385	6.3025	6.3511	5.8402	5.3815	6.8299	7.7484	6.6931	6.2845	7.1811	5.8571	6.5375	7.7287	6.1531	6.5332	6.7966	5.5933	6.5081	7.0866	5.368	6.4219	5.527	6.3495	6.166	7.2943	5.8776	7.852	4.9807	5.6149	6.434	5.993	6.8117	5.5982	5.6443	5.7279
hsa-miR-1228-3p	1.171	0.9237	0.8019	1.9487	1.1258	2.4482	2.0085	2.4973	2.2676	1.0123	1.71	1.2417	1.3775	-0.2246	1.458	1.5532	3.5391	1.1043	2.5833	2.5952	1.5439	1.4808	3.415	-0.0723	1.7506	1.201	1.8285	1.8406	2.0582	3.1929	1.6221	1.7829	1.3931	4.6475	1.3471	2.3245	1.7357	1.7778	2.1054	2.0614	2.0868	2.6017	2.7099	2.5809	1.0267	0.8475	1.543	1.2702	1.9795	1.9813	1.3678	2.734	2.5205	2.5042	0.1275	0.6549	1.0893	1.1112	1.4211	0.6972	1.9063	2.8035	0.1438	1.4666	3.8858	1.631	1.8433	1.5525	1.0383	2.162	1.1158	1.7198	2.4239	2.082	2.3129	1.0345	1.481	1.0244	1.734	1.2144	0.424	2.7712	1.6148	1.5621	-0.3568	1.7097	0.4838	1.1005	0.6339	1.4667	2.2157	-0.5228	0.8913	0.3867	2.5834	0.3257	1.724	1.8177	2.463	1.485	2.2717	1.4141	1.2275	1.4073	1.0064	1.4333	0.3674
hsa-miR-589-3p	1.8953	2.1006	3.3044	3.3801	0.8038	5.0003	1.7004	3.1555	2.2187	2.0827	2.1188	2.5736	2.2443	4.1093	0.6507	2.1112	2.8209	3.6279	1.9177	2.1358	2.9492	2.7401	2.1296	2.6932	2.2044	2.3572	2.6479	2.245	1.204	1.9901	1.6221	2.3959	1.9	4.5107	2.6789	2.3492	4.2128	3.6477	3.4722	2.1072	2.1469	3.2798	3.1885	4.0747	1.9054	1.1955	1.2799	1.5503	2.7217	3.3176	1.7722	3.0685	2.1765	2.1894	2.6882	3.1024	1.6487	2.2601	2.3362	3.3217	2.5959	2.8775	2.0182	3.076	3.503	1.631	4.1445	1.2629	1.8565	2.4135	NA	2.1515	1.896	1.7982	2.6349	1.0803	2.8409	1.3988	2.9231	0.547	0.8765	0.9639	1.9892	2.4034	2.0695	1.9507	2.4338	1.9236	1.2713	2.1006	2.7011	1.6292	2.2898	-0.3502	1.4229	1.4477	2.7032	1.6542	2.5732	-2.1589	0.887	3.473	1.4291	2.7929	1.4007	0.9594	2.2087
hsa-miR-30e-3p	8.2426	8.134	7.8344	8.4565	6.6189	6.6982	8.2932	6.8691	7.2556	8.9998	8.122	8.1391	7.2566	6.3042	6.4255	8.1206	7.6031	6.6772	6.8751	7.8646	7.4905	7.1088	7.8912	7.4074	8.2207	6.9282	8.0658	6.9343	6.7621	7.3589	7.8801	7.3994	7.3907	7.6243	7.9984	7.1928	7.5375	7.3925	6.8476	7.617	7.5684	8.87	6.9314	7.7671	7.8538	7.6758	7.0847	7.1616	7.3574	6.7389	8.3048	8.1537	7.6047	8.105	7.8431	7.2323	6.6711	8.1239	7.8659	7.3578	7.0852	7.3238	6.3248	7.1819	6.0594	7.0423	7.1575	7.2939	6.2862	6.9156	6.6365	6.9055	7.3191	6.8483	7.2026	8.2376	7.4429	7.4716	6.8567	6.9801	6.517	7.2325	7.6865	7.0974	7.081	6.9782	6.6719	7.5612	7.5063	6.9783	8.4142	8.5723	8.0243	7.8668	7.7959	6.748	6.9087	7.883	8.0758	7.625	6.4088	6.6105	8.6222	6.6491	7.5047	8.0915	6.5172
hsa-miR-133a-3p	5.4644	5.7817	5.0842	5.541	3.6816	3.0201	6.9024	3.428	3.4268	6.89	5.9592	4.8142	5.46	1.3603	3.5955	5.7187	3.1886	4.1222	3.689	3.6276	4.1289	4.5656	6.0365	4.32	5.3692	4.5676	3.7634	3.3679	3.7704	2.9626	4.1196	3.4636	5.1895	1.1803	4.5924	4.146	4.34	3.3292	4.0959	5.7867	6.3331	5.5878	3.0459	4.3238	4.1914	6.1922	3.5126	4.1067	5.9713	4.2292	7.3295	3.6028	3.6156	5.4936	5.333	3.1262	3.5279	6.3525	5.6581	1.6358	1.707	3.4942	4.8318	5.0235	4.408	1.5486	5.0912	3.7795	2.7092	2.7697	4.796	4.6554	4.8184	2.0295	3.2869	4.8352	4.7689	4.9906	2.6751	3.568	6.1604	5.4874	4.2436	3.4366	2.574	2.4202	3.2818	4.9078	3.2055	3.7686	5.0757	6.1637	3.7717	5.6942	4.1364	3.9177	4.4339	7.1215	5.4428	6.2442	2.7171	2.6365	6.0842	3.7292	4.8743	6.8311	5.7482
hsa-miR-877-5p	3.5663	4.6433	5.4505	5.4968	2.857	6.0999	4.0563	4.6622	3.4693	3.8703	3.3912	4.361	6.6867	3.6334	3.3732	4.4277	5.4059	4.4897	3.8012	4.7651	4.9005	4.1575	5	4.6336	4.589	3.026	4.741	3.982	5.4105	5.2134	3.4888	2.3679	5.4213	5.9816	5.2373	4.784	5.4511	3.6747	5.5013	5.262	3.1321	6.61	2.9886	3.2516	3.7235	3.558	2.0455	5.9264	4.7755	4.4796	4.694	5.1878	6.044	3.8652	5.0724	5.1438	2.8637	3.3425	4.0797	5.461	3.1615	4.4301	6.0453	3.665	4.7963	3.783	3.5437	3.9634	4.9502	5.4027	3.7649	4.2822	4.077	3.6497	3.7535	3.1356	4.3815	3.0244	5.6486	3.2144	3.8625	5.9639	3.5878	4.4118	6.153	3.9414	6.178	5.0439	1.322	3.664	6.3597	2.9512	4.6607	2.1803	2.6209	3.7139	3.4149	3.5339	4.9078	2.8855	3.5244	4.1022	3.0954	5.4531	2.8429	3.898	4.3824
hsa-miR-16-2-3p	7.9118	8.034	7.4619	8.5917	7.0659	8.5073	7.3532	7.7357	8.1809	8.376	8.7046	7.4566	7.984	8.8558	7.7081	7.1939	8.7788	7.69	7.8037	7.6769	6.9711	7.4848	8.1971	7.5966	8.1261	6.8911	8.6033	7.6993	7.3816	10.1611	8.0073	8.0819	7.6375	8.5892	7.8777	7.4972	7.2944	8.6452	7.1054	8.585	7.1293	8.4509	7.4891	8.3925	6.8822	7.5206	7.5892	7.5818	7.4063	7.665	7.9395	7.9358	8.3383	9.0204	7.4539	7.9591	8.3674	8.1759	7.8838	7.7507	9.0636	7.4115	7.0745	8.0676	8.5538	7.4441	6.7467	7.9307	7.4593	7.501	7.1741	8.0073	8.1108	8.5507	7.7138	7.324	7.5004	7.4199	7.801	7.0237	7.0262	7.7661	8.9889	7.167	6.3847	7.1082	8.2406	8.0865	9.1209	7.4265	8.6094	7.8077	7.2576	6.9061	7.9712	6.6402	7.9429	7.5032	6.7372	8.1586	7.8204	8.3863	7.4321	7.4906	6.7498	7.631	9.2171
hsa-miR-7977	5.4612	5.6855	6.4239	6.7514	3.1543	3.8681	5.1754	5.9257	4.5991	5.5233	5.7131	5.0021	5.4064	5.6251	4.9941	5.5976	6.0416	4.6893	5.2885	4.4667	5.5871	3.6555	5.387	4.2711	5.2271	5.8564	4.8857	6.259	5.1035	5.7175	4.901	3.7935	5.518	4.6627	3.6888	3.3973	4.8391	4.3292	4.9764	6.1184	4.727	5.0223	3.7216	4.7144	5.0696	6.0302	3.3156	5.529	5.9345	5.8834	5.2605	4.3904	4.6708	5.0413	4.383	4.8537	3.8414	5.5301	5.1714	4.9452	4.0074	5.7019	5.0876	5.5475	3.625	4.368	6.2623	4.8073	4.1391	4.3243	7.311	5.415	4.8095	6.0059	4.3882	4.1026	5.429	3.6004	3.8975	4.8731	6.2976	5.0849	5.5638	3.7845	4.1824	4.2873	5.8871	6.4307	3.3095	3.7585	5.6162	5.5834	6.2246	6.8882	4.7364	5.7985	3.1946	4.8048	3.9695	3.7115	4.472	4.593	5.3171	5.2923	6.1556	5.1382	6.308
hsa-miR-7-5p	5.9118	5.2362	5.8334	7.242	5.6393	8.5991	5.9062	8.0316	6.2495	5.4453	4.9606	6.402	5.8485	7.5258	7.3608	6.6431	7.6481	6.9104	7.5415	7.5526	6.7289	7.0335	4.837	5.9141	6.6937	6.1038	6.8742	6.943	6.3708	7.3296	8.6484	7.3635	6.7736	10.2895	7.1429	7.0553	7.8794	7.9913	7.7348	5.7654	8.0321	5.3107	6.6215	6.932	5.8538	6.2257	8.1027	6.3177	6.599	8.4732	6.8214	8.6771	8.495	7.0702	6.1871	8.024	7.2687	5.3459	5.7916	6.4499	8.707	6.8954	7.5256	6.2975	7.3073	7.2408	5.872	7.4495	7.4005	6.9779	7.9499	7.7874	5.4268	8.6643	7.1886	6.2211	6.493	7.2098	10.0371	6.6775	6.5673	7.8169	5.6991	7.8818	8.5369	6.5092	7.155	8.8964	5.5829	7.0537	7.3896	5.8289	7.2504	6.154	5.704	7.4736	9.1027	5.3004	5.6355	5.8327	7.0735	6.8552	4.9609	6.7568	7.2576	9.5859	5.5736
hsa-miR-671-5p	4.3685	3.7924	4.0243	5.9569	4.4763	6.8754	4.8277	5.4191	4.9532	4.6504	3.891	5.5487	5.7016	6.07	4.755	5.3889	5.8667	5.3711	5.6817	5.1131	4.9306	4.3789	5.2224	4.6556	5.668	5.0347	5.2289	6.6883	4.6431	5.447	5.6945	5.2346	5	5.8343	5.8576	5.4061	6.7369	6.1268	5.7823	5.818	4.9957	5.0591	5.0737	6.1536	5.5723	4.1497	5.2341	6.0516	5.571	6.0474	5.7398	5.9918	5.6733	5.2068	4.6635	5.0597	5.1857	4.5706	5.2136	5.9734	5.9379	5.2043	5.5091	5.5649	6.5971	5.0157	5.1601	5.0414	5.0827	3.7809	5.3039	5.5367	4.5304	6.501	5.1851	4.5881	4.9184	4.5031	6.9215	4.4482	4.9737	5.3214	4.8599	5.2155	5.151	5.1206	5.7472	4.731	4.3032	5.0392	5.9663	4.4922	4.9979	4.344	4.5739	5.0584	5.0041	5.2198	5.4457	3.3647	4.4585	5.6872	4.336	5.4474	5.5083	5.253	5.6248
hsa-miR-345-5p	7.3391	6.7489	6.6926	7.3369	6.439	9.7074	6.1378	7.0944	6.7849	6.3521	5.9141	6.3553	6.7979	6.2726	6.4056	6.767	7.7811	6.3176	6.927	6.526	7.7268	5.8689	6.7146	6.6198	7.5108	6.9673	8.7745	6.8353	7.5466	9.6275	7.4096	6.3248	7.0942	7.5023	8.6035	7.997	7.4339	7.1402	8.4485	6.2416	5.5793	7.3624	6.2426	6.6422	6.6677	6.3321	4.7782	8.0831	5.9663	6.2178	6.4225	7.6299	8.412	6.91	8.6526	7.7907	5.3805	6.4158	6.5158	8.6649	5.0762	6.3906	6.0824	6.0141	5.8164	7.0887	5.7154	6.3146	8.2268	6.2373	7.4443	6.065	6.1474	5.4142	6.4569	5.932	6.4352	5.8989	7.0135	7.4749	6.498	6.8803	6.2672	6.737	8.0908	7.3804	6.8148	8.4842	5.9438	7.7553	7.2354	6.0672	6.3773	5.1381	5.7213	7.9687	8.5302	6.9718	6.6569	6.3568	6.262	7.0991	5.9595	6.6404	7.1227	5.6842	7.2014
hsa-miR-3613-5p	6.8762	6.0971	5.8037	6.3369	5.4361	5.9041	6.4061	6.7885	6.6691	6.8578	5.635	7.6464	6.4946	6.1791	6.369	7.5867	5.3586	5.5171	6.274	6.6961	5.8061	5.7673	5.8126	5.4575	6.6215	6.8031	5.5834	6.235	6.8873	6.746	6.4264	5.8528	6.2031	6.3408	6.4228	6.6189	7.3432	6.0797	7.0645	6.1787	6.042	6.4311	6.3716	6.3238	6.8926	6.3365	6.7426	5.3758	6.1035	6.7705	7.129	6.7133	5.9918	6.3055	5.8797	6.6539	5.8215	6.2476	6.2847	6.2364	6.2513	4.8533	7.6032	6.6929	6.0521	5.5055	4.6209	6.5949	7.1955	6.6508	7.2545	6.7344	5.9695	7.3858	6.569	6.8989	6.1191	6.626	5.9911	6.0313	6.2898	6.3968	6.4068	6.0243	4.992	6.4235	6.754	6.1348	6.3328	6.2363	6.51	7.1591	6.1851	8.1119	6.6963	6.7793	6.5136	5.6793	6.4428	6.8951	6.9591	5.9991	6.0167	6.5392	6.277	5.4476	6.4584
hsa-miR-19a-3p	7.0747	5.9605	6.9958	8.469	6.9008	9.2067	6.6435	6.8349	7.3149	7.1051	7.2292	8.0263	5.835	7.8352	7.5606	7.807	8.0883	7.0184	7.1217	7.3145	7.8609	6.8595	7.0574	6.9129	7.4857	7.2183	8.7244	7.1455	5.4165	7.6009	7.1964	6.6113	6.9331	8.2665	7.6808	8.5461	7.6157	7.3035	7.2368	5.9714	6.5152	7.0449	7.6564	6.7928	7.4771	6.176	7.8961	8.7096	6.8101	6.8104	7.4141	7.5182	8.2434	7.1739	7.7914	8.0085	7.0113	7.2785	7.7486	7.2467	8.3019	7.1493	6.8488	6.9319	8.667	6.2908	6.1729	7.6077	6.9876	5.6706	6.6351	6.6576	7.0733	8.6371	6.8162	7.3306	6.775	8.3656	8.7657	6.5575	6.0137	8.644	7.5403	8.1963	6.8006	6.4384	6.4632	6.1879	7.352	7.7597	7.3167	7.2097	7.1461	5.9475	7.0727	5.9507	7.5691	6.9052	7.1068	5.9339	5.6537	6.8953	6.4447	7.6079	7.1036	6.255	6.2823
hsa-miR-135b-5p	9.3979	9.2119	9.8562	5.9785	7.3911	9.2601	8.326	9.2948	8.3942	8.8897	9.2841	9.7275	7.902	8.3796	7.4766	8.8837	6.3096	7.7197	7.2897	7.7651	8.5062	7.4093	7.8214	9.4559	7.0052	8.1582	8.3749	8.2218	6.7539	5.6905	7.7944	8.6117	8.8027	8.2981	8.8127	8.633	8.2886	7.4648	7.1962	7.4995	9.6311	9.3194	7.3007	7.5436	9.0419	8.5248	7.2549	9.016	9.3104	8.8399	9.4383	9.5835	8.9505	9.5128	8.4322	7.2562	7.0238	8.9651	8.7062	7.6299	7.8393	8.1837	4.1735	7.6625	6.4193	8.7971	6.1287	6.9448	8.8754	7.6362	8.9328	6.7844	9.0698	7.2802	6.5252	8.3178	8.7333	8.255	9.0941	8.9885	8.1886	9.2075	6.8571	9.2709	8.8352	7.8327	8.3648	6.5242	8.4867	7.1372	8.922	8.7066	8.5501	8.5955	5.3853	9.1837	7.7931	7.9955	9.2848	8.4373	7.2726	7.21	7.4394	8.706	9.8832	8.551	8.9172
hsa-miR-22-5p	8.0493	7.2805	6.9909	7.9329	7.8839	7.346	8.2918	7.9618	7.7891	7.6055	7.5697	8.2194	8.2044	8.1812	8.1557	8.0181	8.1762	8.1902	8.2544	7.7895	7.2966	6.9422	8.0831	6.8969	7.7038	7.9932	7.4766	8.1873	8.2204	7.8452	7.9291	7.5347	7.4512	7.8216	7.8873	8.0052	7.925	7.8907	8.1429	8.4581	7.6915	7.3819	8.3786	8.6141	7.7759	7.6561	8.0795	7.8347	7.8772	8.2565	7.2648	7.8974	7.9548	8.1281	7.6542	8.0484	8.361	7.7756	7.2247	7.4981	8.4524	7.9472	7.3137	8.0153	8.3818	8.3559	7.1831	8.3116	7.8086	7.4934	7.881	8.7465	7.7916	8.8666	8.0678	7.9187	6.8847	7.5937	7.9412	8.2215	7.7689	7.7596	8.2512	7.6531	7.257	7.618	6.1931	7.7466	8.2874	8.1942	8.1648	7.1347	7.7379	7.1119	8.5727	6.9282	8.0251	8.1448	7.5785	8.0831	7.6865	8.6198	8.223	7.6552	7.2587	8.0278	7.9536
hsa-miR-195-5p	10.7975	10.6757	10.2613	9.8439	9.4354	8.6359	10.4845	9.179	9.0055	10.8604	10.6979	9.7616	10.0523	8.0868	9.394	10.1969	9.2482	9.4113	8.8291	9.1134	9.7023	9.424	10.0146	9.0228	9.392	10.3148	9.059	8.7852	9.7116	9.9112	9.3671	9.0813	10.0781	8.3169	9.7365	8.98	8.7375	8.7356	9.1455	9.9615	10.1742	10.4558	9.2802	9.0894	10.5001	10.4065	9.502	9.0015	10.1144	9.1778	10.4996	9.2435	9.7056	9.6876	9.7612	9.0912	9.1981	10.1253	9.7617	8.4873	8.7767	10.1099	9.4369	9.5471	9.8481	8.5585	9.0621	9.6239	9.564	8.725	9.9037	9.9096	9.6658	9.0924	9.1472	9.8988	9.1392	9.6874	9.163	9.3683	9.7119	9.2903	9.3533	9.2492	8.0516	9.1147	9.3352	8.9732	9.4008	9.0893	9.4859	10.5729	9.2323	9.992	9.3444	8.7591	8.9616	10.8631	9.5773	9.724	9.1786	9.3606	10.7775	9.1863	9.6793	10.1952	10.4553
hsa-miR-95-3p	8.187	7.7016	8.7368	9.2644	7.3172	6.5897	9.4925	6.6747	6.1552	8.2222	7.873	8.5871	7.4493	6.9962	7.1632	6.7142	6.5356	7.7817	6.6181	9.3619	6.9747	7.0538	8.0596	7.3581	7.2044	7.7197	8.2705	6.826	8.7145	8.2593	9.7474	7.3102	7.862	7.6806	8.4898	8.8608	8.7518	9.8129	7.6584	7.8385	8.2266	9.3695	7.219	7.9189	7.7267	8.9803	8.1267	8.6114	8.0891	7.2649	8.1105	8.5609	7.6843	7.4855	7.8615	8.0335	5.4036	8.0949	7.6182	6.6475	6.1444	7.786	11.3739	7.4392	5.998	6.031	7.4283	10.2353	7.3555	6.5947	7.655	7.3019	6.8886	7.0278	6.6929	7.3616	7.4613	10.3019	9.6548	7.4644	7.4626	8.1075	6.3029	9.6385	10.0642	6.2465	8.0979	7.3099	6.6188	7.1284	7.8474	8.6074	8.9219	8.1945	7.0446	7.1982	7.8556	8.4549	8.7003	7.0914	6.5766	7.7189	8.5861	7.472	7.0927	8.0603	8.028
hsa-miR-20a-5p	9.4803	8.948	9.57	10.5578	9.8311	12.0504	9.276	9.6081	9.7878	9.5931	9.6225	10.253	9.1283	10.8232	10.1595	10.3392	11.3518	9.4763	9.8039	9.5335	10.4244	9.549	9.95	9.6929	9.4411	9.219	11.403	9.6484	8.4758	10.145	9.4302	9.0378	9.2112	11.152	9.8349	10.7486	10.0488	10.201	9.2634	9.6483	8.7822	9.5505	9.8081	9.6477	9.7081	9.5275	10.2666	11.373	9.2608	9.0992	9.402	10.1897	10.8779	10.0193	9.9739	10.7092	9.5841	9.9677	10.3553	9.7564	11.3312	10.0399	10.7789	9.9183	11.4452	8.9363	9.2445	9.9271	9.3911	9.3719	10.3037	9.6598	9.3577	10.3812	9.5028	9.3406	9.34	10.8937	11.4917	8.8386	9.3891	11.3498	10.331	10.7252	9.2835	8.6093	9.8836	9.7653	9.8968	10.0819	10.0716	9.5603	10.332	8.0354	9.3423	8.6668	9.9926	9.3962	9.4571	9.2851	9.0519	9.3383	9.0637	10.0937	8.9608	8.9986	9.8576
hsa-miR-217-5p	1.7349	0.7221	2.5919	0.7117	1.7298	0.8237	3.488	1.4515	-0.0543	1.8196	2.6464	1.3838	1.4995	-2.8096	0.7211	3.3258	0.8667	1.7366	0.867	1.8907	0.5824	0.8287	2.4516	3.4131	0.397	0.2417	3.2329	0.7532	1.5036	-0.4159	1.8566	2.219	2.5881	0.7933	3.3839	1.9584	0.5263	2.3793	2.5299	0.4291	1.2327	1.7493	1.9886	1.2881	0.9304	0.295	4.8407	2.4171	3.0436	-0.1707	4.0485	1.1647	0.4761	1.0017	-0.6095	1.9234	0.3008	4.1345	0.0991	0.4342	-0.2406	1.8286	3.5437	0.9361	-0.1694	2.368	0.9428	2.8479	2.0192	2.3243	3.4893	0.4634	1.599	-0.7254	0.5056	-0.2193	3.3943	2.8087	0.9971	1.547	3.2204	2.2269	2.4449	2.0646	3.6545	-0.5274	2.6826	-2.6	1.6339	-0.2214	0.9642	3.507	4.8665	2.0946	-0.0796	1.8232	1.5489	3.0978	1.878	3.4994	0.039	0.5662	3.3402	2.3111	0.521	-0.0406	2.5104
hsa-miR-374a-5p	8.0778	7.4803	7.5854	8.1776	7.4924	7.5663	8.0335	7.5465	7.4588	8.4515	8.0456	8.5427	6.7423	7.05	7.0778	8.2887	7.4592	7.4007	7.6918	8.6266	7.5687	6.5225	7.3573	7.7807	7.7845	7.6104	8.522	7.6979	6.6134	7.8746	8.2497	8.3532	7.81	9.1633	8.9416	8.9872	7.7363	7.969	7.1783	7.2506	8.4544	7.8142	7.5808	7.8038	8.2789	6.9646	8.5561	7.676	8.1274	7.8211	7.9457	8.4658	7.7299	7.9585	7.3252	7.2109	7.6236	7.0895	7.616	7.7131	7.6603	7.3543	6.8942	7.4433	7.687	7.4124	7.5358	7.6742	7.2782	5.9016	6.8061	6.9446	6.5236	7.4816	8.1449	8.0243	7.7652	8.5351	8.5006	8.1083	5.9946	8.9537	7.9763	8.1351	6.7227	7.551	6.549	6.7773	7.7125	7.5665	7.9823	8.5015	7.0784	7.7554	8.2066	7.1975	7.8078	7.6488	9.1621	7.1079	5.5017	7.5469	8.3884	7.5933	7.7402	7.7724	6.3523
