dc_pair,d,z,mean,sd
DB03081_rich,1.0,-1.0226327033349816,1.521,0.509469331756093
DB03082_poor,1.0,-0.5495800302259911,1.247,0.4494340886047697
DB03082_poorest,1.0,-0.5696201725062362,1.267,0.468733399706059
DB03082_richest,1.0,-0.7231732587667,1.355,0.4908920451586071
DB03082_rich,1.0,-0.6086180002383083,1.289,0.47484629091949326
DB03083_poor,1.0,-0.8824807987558215,1.466,0.5280568151250394
DB03083_poorest,1.0,-0.8382570157378563,1.446,0.5320563879890928
DB03083_richest,1.0,-0.9381381226058224,1.512,0.5457618528259374
DB03083_rich,1.0,-0.9386933422805503,1.502,0.5347859384838011
DB03084_poor,1.0,-0.29461790758387907,1.095,0.3224515467477246
DB03084_poorest,1.0,-0.27854300726557807,1.084,0.3015692291995322
DB03084_richest,1.0,-0.4226915824705599,1.161,0.38089237324997727
DB03084_rich,1.0,-0.3395234686372135,1.122,0.3593271489882166
DB03085_poor,1.0,-0.12489839874774131,1.048,0.3843123729467996
DB03085_poorest,1.0,-0.22103485737392928,1.076,0.34383717076546566
DB03085_richest,1.0,-0.26124558974313306,1.115,0.4401988187171792
DB03085_rich,1.0,-0.22367584416130515,1.09,0.4023679907746142
DB03086_poor,1.0,-0.8420535748662278,1.434,0.5154066355801019
DB03086_poorest,1.0,-0.8424061376611294,1.421,0.4997589418909881
DB03086_richest,2.0,0.957166476988543,1.49,0.5328226721902888
DB03086_rich,1.0,-0.8542293753486158,1.441,0.5162547820601762
DB03088_poor,1.875,0.32498387908229787,1.8205,0.16770062611689915
DB03088_poorest,2.0,1.0376540273136847,1.819,0.1744319351495018
DB03088_richest,1.875,-0.06866817019691371,1.886875,0.1729331066482066
DB03088_rich,1.875,0.17254832089327252,1.8465,0.16517112338420417
DB02861_poor,1.0,-0.7245887858054555,1.354,0.48855296539883986
DB02861_poorest,1.0,-0.6920034566431543,1.348,0.502887661411572
DB02861_richest,2.0,1.0988655599134032,1.453,0.49778609864077156
DB02861_rich,2.0,1.2407837576258873,1.382,0.498072283910679
DB02860_poor,1.0,0.4034732923929646,0.86,0.3469870314579494
DB02860_poorest,1.0,0.41347332121145375,0.854,0.3531062163145815
DB02860_richest,1.0,0.3552039660269334,0.886,0.3209423624266513
DB02860_rich,1.0,0.3710207915451866,0.879,0.3261272757682191
DB02689_poor,2.0,1.1287168023187972,1.428,0.5067701648676646
DB02689_poorest,1.0,-0.8670378925414257,1.437,0.5040148807327021
DB02689_richest,2.0,0.9780601677803138,1.49,0.5214403129793476
DB02689_rich,2.0,1.0603380139071543,1.459,0.5102146607066481
DB02866_poor,1.0,-0.7245887858054555,1.354,0.48855296539883986
DB02866_poorest,1.0,-0.6920034566431543,1.348,0.502887661411572
DB02866_richest,2.0,1.0988655599134032,1.453,0.49778609864077156
DB02866_rich,2.0,1.2407837576258873,1.382,0.498072283910679
DB02685_poor,1.0,-0.2581674126339115,1.081,0.3137499003983906
DB02685_poorest,1.0,-0.260830677635341,1.081,0.31054629284536633
DB02685_richest,1.0,-0.3982552349289357,1.153,0.3841757410352715
DB02685_rich,1.0,-0.2980933730498944,1.101,0.3388200112153944
DB02684_poor,1.0,0.09201319171210726,0.981,0.20649213060066
DB02684_poorest,1.0,0.10997894911705841,0.973,0.24550152749015636
DB02684_richest,1.0,-0.040193393552907075,1.01,0.24879710609249459
DB02684_rich,1.0,0.018260462247539952,0.996,0.21905250512148908
DB02681_poor,1.0,-0.17130399119422726,1.058,0.3385793850783004
DB02681_poorest,1.0,-0.24563503689496344,1.084,0.341970758983864
DB02681_richest,1.0,-0.4087412629465604,1.156,0.38165953414005
DB02681_rich,1.0,-0.22612136527653798,1.092,0.40686115567844516
DB03348_poor,2.0,1.0207222231381166,1.449,0.5398138568062143
DB03348_poorest,2.0,1.0336978972343174,1.455,0.5272333449242376
DB03348_richest,1.0,-1.1215639192937557,1.565,0.5037608559624298
DB03348_rich,2.0,0.9868389976240525,1.493,0.5137616178735037
DB05482_poor,1.0,0.1966481674406099,0.956,0.22374986033515196
DB05482_poorest,1.0,0.20500849277979794,0.956,0.214625254804741
DB05482_richest,1.0,0.18034556400812418,0.958,0.23288623832249086
DB05482_rich,1.0,0.18530133107457078,0.955,0.24284768889161784
DB05483_poor,1.5,-0.06738561459675618,1.5175,0.2596993453977118
DB05483_poorest,1.5,-0.06759403187932,1.5185,0.2736928022436834
DB05483_richest,1.5,-0.2352287985563024,1.5725,0.3082105611428654
DB05483_rich,1.5,-0.16329591776268212,1.5465,0.28475910872174043
DB05481_poor,0.0,-2.9070078954204885,1.13,0.38871583451153624
DB05481_poorest,0.0,-2.8576449263912975,1.108,0.3877318661136844
DB05481_richest,0.0,-2.6217768890248507,1.198,0.45694200944977686
DB05481_rich,0.0,-2.816840791233286,1.148,0.40754877008770374
DB05487_poor,0.6666666666666666,-1.4567985608838405,0.9099999999999999,0.16703293088490068
DB05487_poorest,0.3333333333333333,-3.3253314554950735,0.904,0.17161196539480186
DB05487_richest,0.6666666666666666,-1.8006329587467653,0.9353333333333332,0.1492067916237953
DB05487_rich,0.6666666666666666,-1.4370615105287976,0.912,0.17071874205513843
DB05484_poor,1.0,-0.5747873283942021,1.288,0.5010548872129679
DB05484_poorest,1.0,-0.6158555836144425,1.312,0.5066122777825267
DB05484_richest,0.0,-2.701065036432452,1.384,0.5123904761019666
DB05484_rich,1.0,-0.6674076049535232,1.334,0.5004438030388627
DB03346_poor,1.0,-0.8838722991307206,1.465,0.5260940980471079
DB03346_poorest,1.0,-0.8143391388939042,1.425,0.5218955834264168
DB03346_richest,1.0,-0.9992261059075566,1.528,0.5284089325512958
DB03346_rich,1.0,-0.8999871826424922,1.481,0.5344520558478563
DB14575_poor,1.0,-1.5318431293586992,1.73,0.4765501022977542
DB14575_poorest,1.0,-1.470521997496961,1.707,0.4807816552240737
DB14575_richest,1.0,-1.7617674878588718,1.772,0.4381963030423694
DB14575_rich,1.0,-1.6075950472007852,1.748,0.46529130660264867
DB05488_poor,1.0,-0.1072340813885382,1.036,0.3357141641337166
DB05488_poorest,1.0,-0.08178329101049127,1.028,0.3423682228244905
DB05488_richest,1.0,-0.2673163053165799,1.102,0.3815704391065953
DB05488_rich,1.0,-0.1403377151032,1.052,0.3705347487078641
DB03626_poor,1.0,-0.7373087284671367,1.36,0.4882622246293481
DB03626_poorest,1.0,-0.6745732711728206,1.342,0.5069871793250792
DB03626_richest,1.0,-0.9045340337332907,1.45,0.49749371855331004
DB03626_rich,1.0,-0.7834736824686921,1.392,0.5003358871798025
DB03621_poor,1.0,-0.4111235768671751,1.173,0.4207980513262865
DB03621_poorest,1.0,-0.4731395889876753,1.206,0.4353894808099984
DB03621_richest,1.0,-0.5290267974351179,1.247,0.46689506315659407
DB03621_rich,1.0,-0.4751767718633981,1.218,0.45877663410422287
DB03622_poor,2.0,0.6939971633041513,1.649,0.5057657560570902
DB03622_poorest,2.0,0.724166385798221,1.654,0.47779074917792197
DB03622_richest,2.0,0.5981001763802125,1.711,0.4831966473393623
DB03622_rich,2.0,0.6473629006064938,1.695,0.4711422290561524
DB03623_poor,1.0,-0.29461790758387907,1.095,0.3224515467477246
DB03623_poorest,1.0,-0.27854300726557807,1.084,0.3015692291995322
DB03623_richest,1.0,-0.4226915824705599,1.161,0.38089237324997727
DB03623_rich,1.0,-0.3395234686372135,1.122,0.3593271489882166
DB03628_poor,1.0,0.4051473236982858,0.859,0.3480215510568275
DB03628_poorest,1.0,0.43485093904000516,0.839,0.37024181287369473
DB03628_richest,1.0,0.36047677154687613,0.885,0.31902194281898544
DB03628_rich,1.0,0.3779644730092272,0.875,0.33071891388307384
DB12808_poor,0.6666666666666666,-1.9762888407973795,1.1206666666666665,0.2297235053034166
DB12808_poorest,0.6666666666666666,-1.930913265436577,1.114,0.2316693045413368
DB12808_richest,0.6666666666666666,-2.1446781496926315,1.173,0.23608826033216196
DB12808_rich,0.6666666666666666,-1.9479484811448242,1.133,0.2393971595487298
DB07385_poor,1.0,-0.7373087284671367,1.36,0.4882622246293481
DB07385_poorest,1.0,-0.6745732711728206,1.342,0.5069871793250792
DB07385_richest,1.0,-0.9045340337332907,1.45,0.49749371855331004
DB07385_rich,1.0,-0.7834736824686921,1.392,0.5003358871798025
DB05668_poor,0.0,-3.570287624761625,0.973,0.2725270628763316
DB05668_poorest,0.0,-3.3060182136647214,0.949,0.287052260050326
DB05668_richest,0.0,-2.9074521755151643,0.985,0.3387845923296985
DB05668_rich,0.0,-3.3009160625685388,0.976,0.29567549780122127
DB05667_poor,1.6,-0.9924682684142561,1.8248000000000002,0.2265059822609549
DB05667_poorest,1.8,-0.10454760305413742,1.8226000000000002,0.21616947055493294
DB05667_richest,1.8,-0.3642475615622665,1.8772000000000002,0.21194376612677243
DB05667_rich,1.6,-1.1268160275365966,1.8406000000000005,0.21352198949991077
DB05662_poor,1.0,0.4034732923929645,0.86,0.34698703145794946
DB05662_poorest,0.0,-2.2744275165103063,0.84,0.3693237062523877
DB05662_richest,1.0,0.3515615246553262,0.89,0.3128897569432403
DB05662_rich,1.0,0.38141233891878223,0.873,0.33297297187609687
DB04478_poor,1.0,-0.3037283696153935,1.125,0.4115519408288582
DB04478_poorest,1.0,-0.29960015478032737,1.134,0.4472627862901182
DB04478_richest,1.0,-0.44320291829449027,1.203,0.45802947503408553
DB04478_rich,1.0,-0.3931668254974669,1.18,0.4578209256903839
DB04474_poor,1.0,-0.5778084837611093,1.29,0.5018964036531842
DB04474_poorest,1.0,-0.5868399625825635,1.299,0.5095085867774949
DB04474_richest,1.0,-0.7389509781991078,1.381,0.5155957718988781
DB04474_rich,1.0,-0.6868921654223468,1.343,0.49935057825139245
DB04476_poor,1.0,-1.5671392699267146,1.732,0.46709313846384
DB04476_poorest,1.0,-1.440298475947671,1.709,0.49225907812858055
DB04476_richest,1.0,-1.7983959935354525,1.789,0.43872428699583066
DB04476_rich,2.0,0.5264616439283266,1.75,0.47486840282335063
DB12250_poor,1.0,0.09425015965918779,0.981,0.20159117044156477
DB12250_poorest,1.0,0.11823544591993636,0.971,0.24527331693439464
DB12250_richest,1.0,-0.03707787413428933,1.009,0.24273236290202427
DB12250_rich,1.0,0.022593461946228435,0.995,0.22130295976330724
DB04470_poor,1.0,-0.8391820719466606,1.455,0.5421946145066364
DB04470_poorest,1.0,-0.8207048061419557,1.434,0.5288137668404634
DB04470_richest,1.0,-1.1018421763917055,1.562,0.5100548990059796
DB04470_rich,1.0,-1.0226327033349816,1.521,0.509469331756093
DB01951_poor,1.0,-0.4111235768671751,1.173,0.4207980513262865
DB01951_poorest,1.0,-0.4731395889876753,1.206,0.4353894808099984
DB01951_richest,1.0,-0.5290267974351179,1.247,0.46689506315659407
DB01951_rich,1.0,-0.4751767718633981,1.218,0.45877663410422287
DB12255_poor,0.6,-2.6779251757365437,1.0977999999999999,0.18589018263480184
DB12255_poorest,0.6,-2.9016597478009896,1.1037999999999997,0.17362476781841923
DB12255_richest,0.4,-4.137700328829289,1.1645999999999999,0.18478863601423112
DB12255_rich,0.6,-2.941256213261949,1.1338,0.18148707942991418
DB01953_poor,1.0,0.27687720757577233,0.925,0.27087820141163077
DB01953_poorest,1.0,0.2458564358778642,0.943,0.23184261903282585
DB01953_richest,1.0,0.1858592621111683,0.963,0.1990753626142622
DB01953_rich,1.0,0.23908057580332814,0.944,0.23423065555131767
DB15044_poor,1.0,-0.6708615728900321,1.331,0.49339537898119795
DB15044_poorest,1.0,-0.6349119490857522,1.313,0.49298174408389606
DB15044_richest,1.0,-0.7413452001722501,1.379,0.511232823672346
DB15044_rich,1.0,-0.6314444496369134,1.333,0.5273623043032181
DB15043_poor,2.0,0.5757375995250581,1.729,0.47070054174602344
DB15043_poorest,2.0,0.5757201004700229,1.724,0.4793996245305162
DB15043_richest,1.0,-1.7873591495977308,1.783,0.438076477341571
DB15043_rich,2.0,0.49065596257287636,1.778,0.4524555226759864
DB11201_poor,1.5,0.024725840713437145,1.4915,0.34376990851440153
DB11201_poorest,1.5,0.02087451429044939,1.493,0.3353371437821942
DB11201_richest,1.5,-0.07740563923829799,1.526,0.33589284005468173
DB11201_rich,1.5,-0.05052999290935367,1.5175,0.3463289621155008
DB02740_poor,0.5,-2.0488971474406226,1.0735,0.27990668087775256
DB02740_poorest,0.5,-2.1728008487454136,1.0765,0.26532574319127045
DB02740_richest,0.5,-2.0801437805079983,1.143,0.30911324785586264
DB02740_rich,0.5,-1.8950088224033745,1.106,0.3197874293964664
DB02742_poor,2.0,0.4220561457851793,1.869,0.31038524449464405
DB02742_poorest,2.0,0.33699326061345547,1.891,0.32344860488182664
DB02742_richest,2.0,0.257395780835115,1.92,0.31080540535840107
DB02742_rich,2.0,0.3110657173761694,1.9025,0.3134385904766674
DB01553_poor,1.8333333333333333,-0.22118457957315707,1.865,0.14316850988336166
DB01553_poorest,1.8333333333333333,-0.27436143726261514,1.8729166666666666,0.14427440579211087
DB01553_richest,1.9166666666666667,-0.004859711298231032,1.9173333333333336,0.13718236038208412
DB01553_rich,2.0,0.7640991583993537,1.8904166666666666,0.14341506874957194
DB01569_poor,1.0,-1.7328707480235606,1.799,0.4610845909374982
DB01569_poorest,1.0,-1.76206333588768,1.807,0.45798580764036784
DB01569_richest,1.0,-1.9178648419228284,1.844,0.4400727212632021
DB01569_rich,1.0,-1.9042461123560992,1.831,0.4363931713489568
DB04048_poor,1.0,0.01005653133646879,0.997,0.29831359338789776
DB04048_poorest,1.0,-0.06658348925852303,1.016,0.24029981273400944
DB04048_richest,1.0,-0.15107074451539668,1.047,0.31111251983808047
DB04048_rich,1.0,-0.0645500949568801,1.019,0.29434503562995584
DB01565_poor,1.8,1.9142790529950064,1.3725999999999998,0.22326943364464383
DB01565_poorest,1.8,1.880387504079798,1.3785999999999998,0.22410274429377258
DB01565_richest,2.0,2.3008399500144767,1.4735999999999998,0.22878601355852157
DB01565_rich,1.8,1.7059394285446938,1.4127999999999998,0.22697171629963062
DB01564_poor,0.0,-2.4888239399998837,0.861,0.34594652765998396
DB01564_poorest,0.0,-2.334910922132639,0.847,0.3627547380807038
DB01564_richest,1.0,0.38141233891878223,0.873,0.33297297187609687
DB01564_rich,0.0,-2.6457513110645903,0.875,0.33071891388307384
DB01567_poor,1.75,-0.21558988456037478,1.7809166666666667,0.14340499661990708
DB01567_poorest,1.75,-0.30421889475029745,1.7929166666666667,0.14107166716877553
DB01567_richest,1.9166666666666667,0.5977664978100753,1.8363333333333336,0.13438915300143997
DB01567_rich,2.0,1.276728748459712,1.8125833333333334,0.14679442825484446
DB04043_poor,1.0,-1.5671392699267146,1.732,0.46709313846384
DB04043_poorest,1.0,-1.440298475947671,1.709,0.49225907812858055
DB04043_richest,1.0,-1.7983959935354525,1.789,0.43872428699583066
DB04043_rich,2.0,0.5264616439283266,1.75,0.47486840282335063
DB00968_poor,1.5,-0.43897646895354425,1.652,0.3462600179056196
DB00968_poorest,1.5,-0.42519568968016824,1.649,0.35042688253043597
DB00968_richest,1.5,-0.6418222995445168,1.7245,0.3497852912859545
DB00968_rich,1.5,-0.5161854012087638,1.68,0.3487119154832539
DB00969_poor,2.0,0.0703704718644838,1.967,0.46894669206637973
DB00969_poorest,2.0,0.10103673563663468,1.952,0.4750747309634559
DB00969_richest,2.0,-0.04139846218234244,2.019,0.45895424608559837
DB00969_rich,2.0,0.017891406674112844,1.992,0.4471420355994279
DB07538_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB07538_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB07538_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB07538_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB07539_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB07539_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB07539_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB07539_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB00748_poor,3.0,1.6791778334595657,2.115,0.5270436414567584
DB00748_poorest,3.0,1.547267127860908,2.128,0.5635743074342549
DB00748_richest,3.0,1.518883216057227,2.147,0.5615968304753864
DB00748_rich,3.0,1.4994603692475623,2.161,0.5595346280615705
DB00749_poor,1.0,-1.1869477636465902,1.3036666666666665,0.2558382735679363
DB00749_poorest,1.0,-1.2643282183277502,1.3046666666666664,0.24097118315498045
DB00749_richest,1.0,-1.3322764301810937,1.339,0.25445169810136203
DB00749_rich,1.0,-1.2643452640529067,1.3106666666666664,0.24571347360515483
DB00214_poor,1.5,-0.687690340712964,1.735,0.34172357249683555
DB00214_poorest,1.5,-0.6831997321106965,1.7395,0.3505563435455134
DB00214_richest,1.5,-0.8249057505704365,1.781,0.3406449764784445
DB00214_rich,1.5,-0.7980589639936526,1.7735,0.3427065070873327
DB00215_poor,2.5,1.5632365813502198,1.885,0.39341453963980544
DB00215_poorest,2.5,1.6077640817827759,1.8805,0.3853177260391741
DB00215_richest,2.5,1.4993338193849954,1.933,0.3781679521059393
DB00215_rich,2.5,1.545753270698612,1.896,0.3907480006346801
DB00216_poor,2.0,0.7637613302586528,1.81975,0.23600304553119647
DB00216_poorest,2.0,0.6916055083847079,1.83325,0.24110565630030334
DB00216_richest,2.0,0.49522199218652835,1.88025,0.24181074727976834
DB00216_rich,2.0,0.5705786650662928,1.8595,0.2462412434991344
DB00217_poor,1.5714285714285714,0.221349288077401,1.5325714285714287,0.17554672614783928
DB00217_poorest,1.5714285714285714,0.3160725653289914,1.5145714285714285,0.17988635868463265
DB00217_richest,1.5714285714285714,-0.0671641098363126,1.583,0.17228589196863617
DB00217_rich,1.5714285714285714,0.09626089515052044,1.5547142857142857,0.17363526163090448
DB00966_poor,0.5,-2.372976199370897,1.085,0.24652586071242102
DB00966_poorest,1.0,-0.3832300027715304,1.094,0.24528350943347174
DB00966_richest,0.5,-2.3956582743527535,1.144,0.26881964213948356
DB00966_rich,0.5,-2.1825943484918806,1.0925,0.27146592788046164
DB00967_poor,3.0,1.6791778334595657,2.115,0.5270436414567584
DB00967_poorest,3.0,1.547267127860908,2.128,0.5635743074342549
DB00967_richest,3.0,1.518883216057227,2.147,0.5615968304753864
DB00967_rich,3.0,1.4994603692475623,2.161,0.5595346280615705
DB00964_poor,2.0,1.42539377211438,1.5696666666666668,0.3019048783235468
DB00964_poorest,2.0,1.4292091911977507,1.584,0.291070056477436
DB00964_richest,1.6666666666666667,0.0197259983887808,1.661,0.28726894096724837
DB00964_rich,2.0,1.3114618642004612,1.6153333333333335,0.2933113628135732
DB00741_poor,0.0,-3.782940714038399,0.9145,0.24174314881708645
DB00741_poorest,0.0,-3.754408206207331,0.9315,0.24810834326962886
DB00741_richest,0.0,-4.304502120949513,0.9715,0.2256939299139434
DB00741_rich,0.0,-4.050316443333686,0.936,0.23109305485020532
DB04079_poor,2.0,1.0412164827004353,1.455,0.5234262125648658
DB04079_poorest,2.0,1.1106739753009436,1.421,0.5213050930117603
DB04079_richest,2.0,0.9180103104575441,1.518,0.5250485691819378
DB04079_rich,2.0,0.9715703237368397,1.479,0.5362452796995046
DB06905_poor,1.0,0.15951172774319827,0.967,0.2068813401176841
DB06905_poorest,1.0,0.13210762172192594,0.9726666666666668,0.2069020165306381
DB06905_richest,1.0,-0.08116412559294538,1.0166666666666666,0.2053452377501525
DB06905_rich,1.0,0.030267023226756094,0.994,0.19823555012492924
DB06902_poor,1.0,-0.450856411057701,1.187,0.4147661992014296
DB06902_poorest,1.0,-0.42260800072726157,1.183,0.43302540341185525
DB06902_richest,1.0,-0.47840458136595704,1.234,0.4891257507022095
DB06902_rich,1.0,-0.527679268477526,1.231,0.43776591918512797
DB06409_poor,2.0,2.450327822929821,1.3126666666666664,0.28050668441233273
DB06409_poorest,2.0,2.508694424647868,1.3163333333333334,0.27251890862021955
DB06409_richest,2.0,2.1578935496564307,1.3836666666666666,0.28561804331426033
DB06409_rich,2.0,2.329684464365347,1.3453333333333335,0.28101087365280214
DB03691_poor,3.0,1.660089963538285,2.121,0.5294893766639704
DB03691_poorest,3.0,1.536576075679151,2.131,0.565543101805689
DB03691_richest,3.0,1.5114997888999775,2.145,0.5656633274307252
DB03691_rich,3.0,1.5134996565382468,2.164,0.5523622000101021
DB00979_poor,2.0,0.4463310050676252,1.802,0.4436169518852948
DB00979_poorest,2.0,0.4212719772851991,1.811,0.44864128209517234
DB00979_richest,2.0,0.3881506856602011,1.833,0.4302452788817096
DB00979_rich,2.0,0.41022531402745527,1.829,0.41684409555612034
DB03693_poor,1.0,-0.8824807987558215,1.466,0.5280568151250394
DB03693_poorest,1.0,-0.8382570157378563,1.446,0.5320563879890928
DB03693_richest,1.0,-0.9381381226058224,1.512,0.5457618528259374
DB03693_rich,1.0,-0.9386933422805503,1.502,0.5347859384838011
DB00978_poor,1.0,-0.10516837870543844,1.019,0.18066266908246426
DB00978_poorest,1.0,-0.14471266882288317,1.029,0.20039710576752348
DB00978_richest,1.0,-0.2526455763199559,1.06,0.23748684174075838
DB00978_rich,1.0,-0.20676766567910382,1.041,0.198290191386261
DB00757_poor,2.0,0.0703704718644838,1.967,0.46894669206637973
DB00757_poorest,2.0,0.10103673563663468,1.952,0.4750747309634559
DB00757_richest,2.0,-0.04139846218234244,2.019,0.45895424608559837
DB00757_rich,2.0,0.017891406674112844,1.992,0.4471420355994279
DB00756_poor,1.0,-0.08122897454851329,1.0235,0.28930563423480016
DB00756_poorest,0.5,-1.870299525166985,1.0315,0.28417908086275456
DB00756_richest,1.0,-0.35419854862802724,1.1065,0.3006788153495354
DB00756_rich,1.0,-0.19977046847588972,1.0595,0.2978418204349416
DB00759_poor,1.0,-0.7113574757907921,1.1885,0.26498632040163883
DB00759_poorest,1.0,-0.5656612131720103,1.1555,0.27489952710035714
DB00759_richest,1.0,-0.8784413813966673,1.2445,0.27833388223498773
DB00759_rich,1.0,-0.6392308149220143,1.177,0.27689528706715105
DB00758_poor,2.0,-0.2695587440000294,2.147,0.545335676441584
DB00758_poorest,2.0,-0.26832518418421175,2.152,0.5664768309472153
DB00758_richest,2.0,-0.357856649310398,2.203,0.5672662514199129
DB00758_rich,2.0,-0.32161415973462526,2.178,0.5534582188386039
DB06404_poor,0.8571428571428571,-3.609961103014341,1.5432857142857141,0.1900693214034698
DB06404_poorest,0.8571428571428571,-3.6757562283672183,1.5568571428571432,0.19035927364125046
DB06404_richest,0.7142857142857143,-4.582706387831633,1.6111428571428574,0.19570469215277453
DB06404_rich,0.8571428571428571,-3.8397481075840783,1.5751428571428574,0.1869914327405599
DB00977_poor,1.0,0.06435574361404708,0.9825,0.2719260009634974
DB00977_poorest,0.5,-1.689730815344833,0.969,0.2775590027363551
DB00977_richest,1.0,-0.17989265859454756,1.048,0.2668257858603625
DB00977_rich,1.0,-0.07252172524349887,1.019,0.2619904578415023
DB07524_poor,1.0,-0.1528762057284942,1.053,0.34668573665497115
DB07524_poorest,1.0,-0.23529411764705904,1.08,0.33999999999999997
DB07524_richest,1.0,-0.40430579269803363,1.155,0.3833731863341514
DB07524_rich,1.0,-0.2171311091625075,1.088,0.4052850848476909
DB07251_poor,1.0,-1.5534817735511945,1.734,0.4724870368592137
DB07251_poorest,1.0,-1.501377292179768,1.727,0.4842220564988754
DB07251_richest,1.0,-1.8090553835604553,1.793,0.4383503165277744
DB07251_rich,1.0,-1.7240632428683706,1.779,0.4518395733000818
DB00970_poor,1.0,-0.04432422071779465,1.0066666666666668,0.15040685563571304
DB00970_poorest,1.0,0.03056477152280051,0.9953333333333334,0.1526812220135651
DB00970_richest,1.0,-0.23291811021702602,1.0383333333333336,0.1645785864294353
DB00970_rich,1.0,-0.094331779557454,1.014,0.14841233851072563
DB03439_poor,2.0,0.4393686409382548,1.805,0.44381865666057796
DB03439_poorest,2.0,0.4165297361809193,1.814,0.44654675007215094
DB03439_richest,2.0,0.39463511686454655,1.829,0.43331166612497285
DB03439_rich,2.0,0.41022531402745527,1.829,0.41684409555612034
DB07521_poor,0.0,-2.720345848684696,1.333,0.4900112243612384
DB07521_poorest,0.0,-2.7560316106259974,1.37,0.49709154086546276
DB07521_richest,0.0,-2.819033988210081,1.429,0.506911234833082
DB07521_rich,0.0,-2.746109822827242,1.372,0.499615852430645
DB00972_poor,2.25,1.3339945040992953,1.911,0.25412398548739945
DB00972_poorest,2.25,1.418471618954253,1.9155,0.2358171961498991
DB00972_richest,2.25,1.146691165115368,1.9675,0.24636101558485263
DB00972_rich,2.25,1.260857188949058,1.94725,0.2401144258473447
DB03435_poor,1.8333333333333333,-0.03391652437915564,1.8401666666666665,0.20147504670416244
DB03435_poorest,1.8333333333333333,-0.07111071949495698,1.8476666666666668,0.20156361003139647
DB03435_richest,1.8333333333333333,-0.2836575490391881,1.8893333333333335,0.1974211516304955
DB03435_rich,1.8333333333333333,-0.1818044763883619,1.8698333333333332,0.20076513364847215
DB06116_poor,1.0,-1.5553835897707924,1.727,0.46740881463660916
DB06116_poorest,2.0,0.62284109890305,1.7,0.4816637831516918
DB06116_richest,1.0,-1.7661990446072084,1.771,0.43653064039079775
DB06116_rich,1.0,-1.5718931454000329,1.737,0.4688613867658543
DB08249_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB08249_poorest,2.0,0.9381459614880754,1.509,0.5233727161402284
DB08249_richest,2.0,0.8107220889018432,1.588,0.5081889412413458
DB08249_rich,2.0,0.8905659404008378,1.546,0.509788191310862
DB08248_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB08248_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB08248_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB08248_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB08242_poor,1.0,0.27687720757577233,0.925,0.27087820141163077
DB08242_poorest,1.0,0.2458564358778642,0.943,0.23184261903282585
DB08242_richest,1.0,0.1858592621111683,0.963,0.1990753626142622
DB08242_rich,1.0,0.23908057580332814,0.944,0.23423065555131767
DB08241_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB08241_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB08241_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB08241_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB08240_poor,1.0,-0.021217978017851406,1.006,0.28277906570324474
DB08240_poorest,1.0,-0.0867805641015142,1.021,0.24198966920098053
DB08240_richest,1.0,-0.14602553742257607,1.049,0.3355577446580543
DB08240_rich,1.0,-0.11983387469395147,1.038,0.3171056606243414
DB08247_poor,1.0,0.4068183445976417,0.858,0.3490501396647765
DB08247_poorest,1.0,0.433224288859106,0.84,0.3693237062523877
DB08247_richest,1.0,0.3551424026022887,0.888,0.31536645351083237
